"current_id","duplicate_group_size","candidate_type","source_origin","preferred_source_subset","effective_rgb","effective_name","modlu_source_id","orijinal_source_id","primary_status","rgb_resolution_status","source_id_conflict_status","notes"
"9917","2","single_source","modlu","modlu_kalan","16,144,80","Bjni","9917","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9917","2","single_source","orijinal","orijinal_dogu","177,165,62","Goryeo_Seohae_Jangyeon","","9917","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9918","2","single_source","modlu","modlu_kalan","16,144,112","Ashtarak","9918","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9918","2","single_source","orijinal","orijinal_dogu","9,168,190","Goryeo_Seohae_Cheongsong","","9918","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9919","2","single_source","modlu","modlu_kalan","16,144,144","Amberd","9919","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9919","2","single_source","orijinal","orijinal_dogu","51,171,63","Goryeo_Seohae_Haeju","","9919","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9920","2","single_source","modlu","modlu_kalan","16,144,176","Shirakavan","9920","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9920","2","single_source","orijinal","orijinal_dogu","16,176,80","Goryeo_Seohae_Ongjin","","9920","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9921","2","single_source","modlu","modlu_kalan","16,144,208","Tekor","9921","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9921","2","single_source","orijinal","orijinal_dogu","16,176,112","Goryeo_Seohae_Ubong","","9921","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9922","2","single_source","modlu","modlu_kalan","93,159,61","Baghesh","9922","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9922","2","single_source","orijinal","orijinal_dogu","93,189,66","Goryeo_Seohae_Pyeongju","","9922","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9923","2","single_source","modlu","modlu_kalan","16,144,240","Tercan","9923","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9923","2","single_source","orijinal","orijinal_dogu","16,176,176","Goryeo_Yanggwan_Bukju","","9923","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9924","2","single_source","modlu","modlu_kalan","177,165,63","Bingol","9924","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9924","2","single_source","orijinal","orijinal_dogu","177,195,67","Goryeo_Yanggwan_Namyeong","","9924","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9925","2","single_source","modlu","modlu_kalan","16,176,16","Varzahan","9925","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9925","2","single_source","orijinal","orijinal_dogu","16,176,240","Goryeo_Yanggwan_Haengju","","9925","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9926","2","single_source","modlu","modlu_kalan","16,176,48","Tralles","9926","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9926","2","single_source","orijinal","orijinal_dogu","135,207,69","Goryeo_Yanggwan_Wonju","","9926","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9927","2","single_source","modlu","modlu_kalan","93,174,191","Magnesia","9927","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9927","2","single_source","orijinal","orijinal_dogu","177,12,72","Goryeo_Yanggwan_Cheonan","","9927","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9928","2","single_source","modlu","modlu_kalan","135,177,65","Erythrai","9928","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9928","2","single_source","orijinal","orijinal_dogu","9,15,200","Goryeo_Yanggwan_Yanggeun","","9928","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9929","2","single_source","modlu","modlu_kalan","177,180,192","Hazar DeÅˆizi","9929","","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9929","2","single_source","orijinal","orijinal_dogu","51,18,73","Goryeo_Yanggwan_Cheonyeong","","9929","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9930","2","single_source","modlu","modlu_kalan","9,183,65","Lake Zaysan","9930","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9930","2","single_source","orijinal","orijinal_dogu","16,208,80","Goryeo_Yanggwan_Pyeongchang","","9930","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9931","2","single_source","modlu","modlu_kalan","51,186,193","Lake Alakol","9931","","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9931","2","single_source","orijinal","orijinal_dogu","16,208,112","Goryeo_Yanggwan_Yeongwol","","9931","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9932","2","single_source","modlu","modlu_kalan","16,176,144","Ebi Lake","9932","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9932","2","single_source","orijinal","orijinal_dogu","16,208,144","Goryeo_Yanggwan_Jecheon","","9932","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9933","2","single_source","modlu","modlu_kalan","135,192,194","Issyk-Kul","9933","","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9933","2","single_source","orijinal","orijinal_dogu","93,21,201","Goryeo_Yanggwan_Chungju","","9933","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9934","2","single_source","modlu","modlu_kalan","16,176,208","Sayram Lake","9934","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9934","2","single_source","orijinal","orijinal_dogu","135,24,74","Goryeo_Yanggwan_Goeju","","9934","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9935","2","single_source","modlu","modlu_kalan","9,198,195","Lake Markakol","9935","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9935","2","single_source","orijinal","orijinal_dogu","16,240,80","Goryeo_Yanggwan_Jangyeon","","9935","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9936","2","single_source","modlu","modlu_kalan","51,201,68","Ulungur Lake","9936","","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9936","2","single_source","orijinal","orijinal_dogu","16,240,112","Goryeo_Yanggwan_Cheongju","","9936","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9937","2","single_source","modlu","modlu_kalan","16,208,16","Jili Lake","9937","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9937","2","single_source","orijinal","orijinal_dogu","93,36,76","Goryeo_Yanggwan_Gongju","","9937","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9938","2","single_source","modlu","modlu_kalan","16,208,48","Ailik Lake","9938","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9938","2","single_source","orijinal","orijinal_dogu","135,39,204","Goryeo_Yanggwan_Yeonsan","","9938","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9939","2","single_source","modlu","modlu_kalan","177,210,197","Tsetseg Nuur","9939","","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9939","2","single_source","orijinal","orijinal_dogu","16,240,176","Goryeo_Yanggwan_Gwangju","","9939","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9940","2","single_source","modlu","modlu_kalan","9,0,70","Khar-Us Nuur","9940","","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9940","2","single_source","orijinal","orijinal_dogu","51,48,78","Goryeo_Yanggwan_Seorim","","9940","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9941","2","single_source","modlu","modlu_kalan","51,3,198","Khar Nuur","9941","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9941","2","single_source","orijinal","orijinal_dogu","93,51,206","Goryeo_Yanggwan_Nampo","","9941","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9942","2","single_source","modlu","modlu_kalan","93,6,71","DÃ¶rgÃ¶n Nuur","9942","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9942","2","single_source","orijinal","orijinal_dogu","9,60,80","Goryeo_Yanggwan_Buseong","","9942","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9943","2","single_source","modlu","modlu_kalan","135,9,199","Sangiin Dalai Nuur","9943","","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9943","2","single_source","orijinal","orijinal_dogu","51,63,208","Goryeo_Yanggwan_Guseong","","9943","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
