"candidate_type","source_origin","preferred_source_subset","current_id","effective_rgb","effective_name","modlu_source_id","modlu_source_rgb","modlu_source_name","orijinal_source_id","orijinal_source_rgb","orijinal_source_name","primary_status","rgb_resolution_status","source_id_conflict_status","final_new_id","final_id_status","notes"
"single_source","modlu","modlu_kalan","753","126,129,204","Ankyra","753","126,129,204","Ankyra","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","754","168,132,77","Sozopolis","754","168,132,77","Sozopolis","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","755","0,135,205","Attaleia","755","0,135,205","Attaleia","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","756","42,138,78","Limisol","756","42,138,78","Limisol","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","757","84,141,206","Famagusta","757","84,141,206","Famagusta","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","758","126,144,79","Seleukia","758","126,144,79","Seleukia","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","759","168,147,207","Ikonion","759","168,147,207","Ikonion","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","760","0,150,80","Tyana","760","0,150,80","Tyana","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","761","42,153,208","Tarsus","761","42,153,208","Tarsus","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","762","84,156,81","Adana","762","84,156,81","Adana","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","763","126,159,209","Czech Mountains 1","763","126,159,209","Czech Mountains 1","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","764","168,162,82","Czech Mountains 2","764","168,162,82","Czech Mountains 2","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","765","0,165,210","Czech Mountains 3","765","0,165,210","Czech Mountains 3","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","766","42,168,83","Czech Mountains 4","766","42,168,83","Czech Mountains 4","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","767","84,171,211","Czech Mountains 5","767","84,171,211","Czech Mountains 5","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","768","126,174,84","Czech Mountains 6","768","126,174,84","Czech Mountains 6","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","769","168,177,212","Czech Mountains 7","769","168,177,212","Czech Mountains 7","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","770","0,180,85","Czech Mountains 8","770","0,180,85","Czech Mountains 8","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","771","42,183,213","Czech Mountains 9","771","42,183,213","Czech Mountains 9","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","772","84,186,86","Czech Mountains 10","772","84,186,86","Czech Mountains 10","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","773","126,189,214","Czech Mountains 11","773","126,189,214","Czech Mountains 11","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","774","168,192,87","German Mountains 1","774","168,192,87","German Mountains 1","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","775","0,195,215","German Mountains 2","775","0,195,215","German Mountains 2","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","776","42,198,88","German Mountains 3","776","42,198,88","German Mountains 3","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","777","84,201,216","German Mountains 4","777","84,201,216","German Mountains 4","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","778","126,204,89","German Mountains 5","778","126,204,89","German Mountains 5","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","779","168,207,217","German Mountains 6","779","168,207,217","German Mountains 6","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","780","0,210,90","German Mountains 7","780","0,210,90","German Mountains 7","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","781","42,0,218","German Mountains 8","781","42,0,218","German Mountains 8","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","782","84,3,91","German Mountains 9","782","84,3,91","German Mountains 9","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","783","126,6,219","German Mountains 10","783","126,6,219","German Mountains 10","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","784","168,9,92","German Mountains 11","784","168,9,92","German Mountains 11","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","785","0,12,220","German Mountains 12","785","0,12,220","German Mountains 12","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","786","42,15,93","French Mountains 2","786","42,15,93","French Mountains 2","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","787","84,18,221","Central Apennine Mountains 1","787","84,18,221","Central Apennine Mountains 1","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","788","126,21,94","Central Apennine Mountains 2","788","126,21,94","Central Apennine Mountains 2","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","789","168,24,222","Southern Apennine Mountains","789","168,24,222","Southern Apennine Mountains","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","790","0,27,95","Atlas Mountains 1","790","0,27,95","Atlas Mountains 1","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","791","42,30,223","Atlas Mountains 2","791","42,30,223","Atlas Mountains 2","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","792","84,33,96","Atlas Mountains 3","792","84,33,96","Atlas Mountains 3","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","793","126,36,224","Atlas Mountains 4","793","126,36,224","Atlas Mountains 4","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","794","168,39,97","Atlas Mountains 5","794","168,39,97","Atlas Mountains 5","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","795","0,42,225","Atlas Mountains 6","795","0,42,225","Atlas Mountains 6","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","796","42,45,98","Atlas Mountains 7","796","42,45,98","Atlas Mountains 7","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","797","84,48,226","Atlas Mountains 8","797","84,48,226","Atlas Mountains 8","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","798","126,51,99","Atlas Mountains 9","798","126,51,99","Atlas Mountains 9","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","799","168,54,227","Atlas Mountains 10","799","168,54,227","Atlas Mountains 10","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","800","0,57,0","Tell Atlas Mountains 1","800","0,57,0","Tell Atlas Mountains 1","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","801","42,60,128","Tell Atlas Mountains 2","801","42,60,128","Tell Atlas Mountains 2","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","802","84,63,1","Tell Atlas Mountains 3","802","84,63,1","Tell Atlas Mountains 3","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","803","126,66,129","Tell Atlas Mountains 4","803","126,66,129","Tell Atlas Mountains 4","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","804","168,69,2","Tell Atlas Mountains 5","804","168,69,2","Tell Atlas Mountains 5","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","805","0,72,130","Tell Atlas Mountains 6","805","0,72,130","Tell Atlas Mountains 6","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","806","42,75,3","Tell Atlas Mountains 7","806","42,75,3","Tell Atlas Mountains 7","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","807","84,78,131","Tell Atlas Mountains 8","807","84,78,131","Tell Atlas Mountains 8","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","808","126,81,4","Tinsukia","","","","808","126,81,4","Tinsukia","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","809","168,84,132","Ghuguha_Dol","809","168,84,132","Ghuguha_Dol","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","810","0,87,5","Charaideo","810","0,87,5","Charaideo","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","811","42,90,133","Carguya","","","","811","42,90,133","Carguya","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","812","84,93,6","Narayanpur","812","84,93,6","Narayanpur","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","813","126,96,134","Numaligarh","813","126,96,134","Numaligarh","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","814","168,99,7","Manikuta","814","168,99,7","Manikuta","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","815","0,102,135","Pragyotisapura","815","0,102,135","Pragyotisapura","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","816","42,105,8","Dhubri","816","42,105,8","Dhubri","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","817","84,108,136","Nalrajar_Garh","817","84,108,136","Nalrajar_Garh","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","818","126,111,9","Bhitagarh","818","126,111,9","Bhitagarh","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","819","168,114,137","Sri_Surya_Pahar","819","168,114,137","Sri_Surya_Pahar","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","820","0,117,10","Kamakhya","820","0,117,10","Kamakhya","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","821","42,120,138","Herombial","821","42,120,138","Herombial","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","822","84,123,11","Maibong","822","84,123,11","Maibong","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","823","126,126,139","Oddiyana2","823","126,126,139","Oddiyana2","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","824","168,129,12","Jangalbari","824","168,129,12","Jangalbari","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","825","0,132,140","Habiganj","825","0,132,140","Habiganj","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","826","42,135,13","Manipur","","","","826","42,135,13","Manipur","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","827","84,138,141","Khoupum","","","","827","84,138,141","Khoupum","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","828","126,141,14","Chatigama","","","","828","126,141,14","Chatigama","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"merged_benign_shared","both","modlu_kalan","829","168,144,142","Candranatha","829","168,144,142","Candranatha","829","168,144,142","Candranatha","benign_shared","benign_shared_keep_rgb","benign_shared","","pending_keep_candidate","Merged benign shared row before final ID assignment."
