source_province_id,source_province_name,source_root_title,source_kingdom,source_duchy,source_county,source_barony,target_province_id,target_province_name,target_root_title,target_kingdom,target_duchy,target_county,target_barony,classification,status,apply_to_history,promotion_hint,target_kind,source_history_exists,confidence,overlap_score,target_coverage,target_source_count_all,target_best_source_id,target_best_overlap_score,target_overlap_gap,notes,top_candidates
12634,,h_china,k_han_china,d_hanzhong_china,c_yangzhou_hanzhong_china,b_yangzhou_xixiang_china,8786,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.609662,0.601594,0.341629,,,,,auto: top_two_overlap_share,1:8786:0.6016:0.3416 | 2:8787:0.2928:0.1976 | 3:13201:0.0936:0.0566 | 4:13066:0.0120:0.0070
11451,,e_kambuja,k_chenla,d_aninditapura,c_aninditapura,b_nokor_pheas,10816,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.609638,0.966851,0.177665,,,,,auto: best_target_shared_by_multiple_sources,1:10816:0.9669:0.1777 | 2:12518:0.0331:0.0417
11913,,h_china,k_luodian,d_luodian,c_luanzhou_china,b_xunzhou_nanpingzhou_china,12262,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.609540,0.667435,0.730252,,,,,auto: best_target_shared_by_multiple_sources,1:12262:0.6674:0.7303 | 2:12374:0.1659:0.4898 | 3:12259:0.1359:0.1505 | 4:13152:0.0276:0.0717 | 5:12373:0.0031:0.0044
11529,,e_ramanya,k_pegu,d_dagon,c_dala,b_nyaungdon,9599,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.609478,0.711429,0.361919,,,,,auto: best_target_shared_by_multiple_sources,1:9599:0.7114:0.3619 | 2:9635:0.2343:0.0661 | 3:8607:0.0371:0.0722 | 4:8608:0.0086:0.0059 | 5:9598:0.0086:0.0059
12764,,e_mongolia,k_gobi,d_teriqan_china,c_teriqan_china,b_dalaiblak_china,11521,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,impassable,,0.609321,1.000000,0.065990,,,,,auto: best_target_shared_by_multiple_sources,1:11521:1.0000:0.0660
13056,,e_burma,k_shan,d_mang_shuea,c_mang_shuea,b_mong_mao,11480,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.609262,0.757396,0.301887,,,,,auto: best_target_shared_by_multiple_sources,1:11480:0.7574:0.3019 | 2:10976:0.2426:0.0268
12956,,h_china,k_min,d_qingyuan,c_zhangzhou_min_china,b_longxi_zhangzhou_china,9544,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.609214,0.676568,0.607858,,,,,auto: top_two_overlap_share,1:9544:0.6766:0.6079 | 2:13252:0.1774:0.5556 | 3:13053:0.0776:0.0930 | 4:9546:0.0470:0.0468 | 5:13135:0.0206:0.0256
11072,,e_java,k_sunda,d_JAV_taruma,c_pakuanpajajaran,b_pakuanpajajaran,12716,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.608932,1.000000,0.063404,,,,,auto: best_target_shared_by_multiple_sources,1:12716:1.0000:0.0634
14152,,h_china,k_wu_china,d_huainan_china,c_hailing_china,b_haian_china,1488,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.608759,0.753650,0.500000,,,,,auto: top_two_overlap_share,1:1488:0.7536:0.5000 | 2:13113:0.0693:0.0646 | 3:7091:0.0675:0.0624 | 4:13009:0.0547:0.0213 | 5:8936:0.0420:0.0381
14184,,h_china,k_yan_china,d_youzhou_china,c_youzhou_china,b_beijing_zhuozhou_china,13081,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.608720,0.603030,0.316879,,,,,auto: best_target_shared_by_multiple_sources,1:13081:0.6030:0.3169 | 2:12132:0.3970:0.1475
13711,,e_japan,k_yamato,d_east_sanyodo,c_harima,b_akashi,12592,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.608696,0.930023,0.028109,,,,,auto: best_target_shared_by_multiple_sources,1:12592:0.9300:0.0281 | 2:12595:0.0587:0.0021 | 3:12046:0.0113:0.0119
12788,,h_china,k_han_china,d_hanzhong_china,c_fengzhou_hanzhong_china,b_dasanguan_china,12334,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.608638,0.774436,0.149709,,,,,auto: best_target_shared_by_multiple_sources,1:12334:0.7744:0.1497 | 2:13188:0.1128:0.0508 | 3:10134:0.0752:0.0153 | 4:12206:0.0376:0.0055
12723,,e_mongolia,k_gobi,d_teriqan_china,c_manglai_china,b_manglai_hulusutaichahan_china,11521,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,impassable,,0.608607,1.000000,0.073103,,,,,auto: best_target_shared_by_multiple_sources,1:11521:1.0000:0.0731
13312,,e_kambuja,k_isana,d_shrestapura,c_det_udom,b_det_udom,12538,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.608130,0.811935,0.241139,,,,,auto: best_target_shared_by_multiple_sources,1:12538:0.8119:0.2411 | 2:10942:0.1392:0.0699 | 3:10802:0.0488:0.0174
9445,,e_tibet,k_gyalrong,d_gainlho,c_tewo,b_zhugqu,9445,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.608093,0.518706,0.842365,,,,,auto: top_two_overlap_share,1:9445:0.5187:0.8424 | 2:13200:0.2983:0.4332 | 3:8796:0.1244:0.2067 | 4:9454:0.0435:0.0503 | 5:12364:0.0101:0.0198
13219,,e_kambuja,k_isana,d_nakhon_phanom,c_tha_khek,b_tha_khek,10938,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.608072,0.821429,0.083636,,,,,auto: best_target_shared_by_multiple_sources,1:10938:0.8214:0.0836 | 2:11466:0.1607:0.0214 | 3:10941:0.0179:0.0026
10778,,<blank>,<blank>,<blank>,<blank>,<blank>,11396,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,impassable,,0.608045,0.844828,0.040374,,,,,auto: best_target_shared_by_multiple_sources,1:11396:0.8448:0.0404 | 2:12524:0.1322:0.0072 | 3:10821:0.0230:0.0040
12692,,h_china,k_nanyue_china,d_rongguan_china,c_rongzhou_gui_china,b_rongzhou_beiliu_china,9057,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.608010,0.803249,0.313601,,,,,auto: best_target_shared_by_multiple_sources,1:9057:0.8032:0.3136 | 2:12977:0.1083:0.0857 | 3:8917:0.0487:0.0269 | 4:12978:0.0289:0.0244 | 5:8783:0.0108:0.0126
13316,,e_kambuja,k_isana,d_kok_khan,c_buriram,b_tha_tum,10943,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.607945,0.931604,0.136536,,,,,auto: best_target_shared_by_multiple_sources,1:10943:0.9316:0.1365 | 2:12531:0.0377:0.0495 | 3:10942:0.0307:0.0118
10453,,e_kalimantan,k_burune,d_iban,c_miri,b_baram,11105,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.607939,0.642090,0.361985,,,,,auto: best_target_shared_by_multiple_sources,1:11105:0.6421:0.3620 | 2:12756:0.3336:0.0207 | 3:11106:0.0243:0.0141
6305,,<blank>,<blank>,<blank>,<blank>,<blank>,12903,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.607926,0.920000,0.079386,,,,,auto: best_target_shared_by_multiple_sources,1:12903:0.9200:0.0794 | 2:12506:0.0689:0.0299 | 3:11000:0.0111:0.0026
14587,,e_mongolia,k_mongolia,d_EM_yujuelu,c_EM_yujuelu,b_FIC_Mong_Nuurkhoid,11584,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.607858,0.547262,0.638064,,,,,auto: top_two_overlap_share,1:11584:0.5473:0.6381 | 2:11596:0.4276:0.3063 | 3:11523:0.0087:0.0042 | 4:11583:0.0077:0.0100 | 5:11592:0.0056:0.0045
11676,,<blank>,<blank>,<blank>,<blank>,<blank>,12678,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.607837,0.621969,0.328804,,,,,auto: best_target_shared_by_multiple_sources,1:12678:0.6220:0.3288 | 2:12677:0.2400:0.1502 | 3:12667:0.0792:0.0327 | 4:12679:0.0588:0.0225
13268,,e_malayadvipa,k_tambralinga,d_tambralinga,c_chaiya,b_chaiya,11429,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.607831,0.722864,0.313000,,,,,auto: best_target_shared_by_multiple_sources,1:11429:0.7229:0.3130 | 2:11430:0.2032:0.0671 | 3:12730:0.0739:0.0029
10711,,e_srivijaya,k_minangkabau,d_mentawai,c_nias,b_teluk_lagundri,12739,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.607715,0.988914,0.012018,,,,,auto: best_target_shared_by_multiple_sources,1:12739:0.9889:0.0120 | 2:11251:0.0089:0.0037 | 3:12738:0.0022:0.0000
11633,,<blank>,<blank>,<blank>,<blank>,<blank>,12538,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.607597,1.000000,0.052095,,,,,auto: best_target_shared_by_multiple_sources,1:12538:1.0000:0.0521
11110,,h_china,k_champa,d_panduranga,c_panduranga,b_bal_batsinang,12903,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.607574,1.000000,0.055225,,,,,auto: best_target_shared_by_multiple_sources,1:12903:1.0000:0.0552
11214,,e_maluku,k_south_sulawesi,d_makassar,c_makassar,b_selayar,12702,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.607239,1.000000,0.049611,,,,,auto: best_target_shared_by_multiple_sources,1:12702:1.0000:0.0496
13379,,e_kambuja,k_loeu,d_ban_lung,c_mondul_kiri,b_mondul_kiri,10929,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.607214,0.862626,0.178363,,,,,auto: best_target_shared_by_multiple_sources,1:10929:0.8626:0.1784 | 2:10931:0.1374:0.0272
13789,,e_japan,k_yamato,d_kinai,c_kawachi,b_kawachi,12593,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.607190,0.988372,0.006196,,,,,auto: best_target_shared_by_multiple_sources,1:12593:0.9884:0.0062 | 2:12592:0.0116:0.0001
10995,,e_java,k_yavakadvipa,d_panjalu,c_wanagiri,b_wanagiri,12713,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.607048,1.000000,0.051502,,,,,auto: best_target_shared_by_multiple_sources,1:12713:1.0000:0.0515
12986,,e_kalimantan,k_tarakan,d_tidung,c_koningau,b_tongod,12757,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.606904,1.000000,0.057157,,,,,auto: best_target_shared_by_multiple_sources,1:12757:1.0000:0.0572
12886,,h_china,k_longxi_china,d_longxi_china,c_deshun_china,b_longcheng_longyou_china,12357,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.606723,0.755208,0.364627,,,,,auto: best_target_shared_by_multiple_sources,1:12357:0.7552:0.3646 | 2:12356:0.1736:0.0852 | 3:12355:0.0503:0.0239 | 4:13182:0.0208:0.0741
13652,,e_japan,k_azuma,d_east_bando,c_kazusa,b_ichihara,12590,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.606550,1.000000,0.047563,,,,,auto: best_target_shared_by_multiple_sources,1:12590:1.0000:0.0476
14063,,<blank>,<blank>,<blank>,<blank>,<blank>,13180,,<blank>,<blank>,<blank>,<blank>,<blank>,manual_review,manual_review,no,blocked:no_target_title,unbound,,0.606429,0.515273,0.918341,,,,,auto: strong_but_not_exact,1:13180:0.5153:0.9183 | 2:9063:0.1527:0.2767 | 3:13029:0.1349:0.3964 | 4:12112:0.0604:0.1403 | 5:9188:0.0465:0.1008
14204,,e_goryeo,k_silla,d_donggye,c_goseong,b_Goryeo_Donggye_Tongcheon,12605,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.606405,1.000000,0.046188,,,,,auto: best_target_shared_by_multiple_sources,1:12605:1.0000:0.0462
11007,,e_java,k_galuh,d_galuh,c_nusalarang,b_pangandaran,12715,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.606341,1.000000,0.047622,,,,,auto: best_target_shared_by_multiple_sources,1:12715:1.0000:0.0476
14569,,e_mongolia,k_mongolia,d_khiyat_china,c_EM_doodonon,b_FIC_Mong_Kharbelcheer,11555,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.606287,0.609802,0.253031,,,,,auto: top_two_overlap_share,1:11555:0.6098:0.2530 | 2:11556:0.2158:0.1065 | 3:11557:0.1744:0.0860
12117,,h_china,k_yue_china,d_wenzhou_china,c_kuozhou_yue_china,b_kuozhou_kuocang_china,8988,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.606283,0.549471,0.657483,,,,,auto: best_target_shared_by_multiple_sources,1:8988:0.5495:0.6575 | 2:8989:0.1680:0.2237 | 3:1068:0.1605:0.2562 | 4:10443:0.0846:0.1294 | 5:10367:0.0373:0.0592
13097,,h_china,k_dali,d_tuodong,c_lu_khuon,b_li_lung,10867,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.606240,0.709066,0.442194,,,,,auto: top_two_overlap_share,1:10867:0.7091:0.4422 | 2:11487:0.2585:0.1121 | 3:11474:0.0325:0.0154
11228,,e_maluku,k_bungku,d_bungku,c_lasusua,b_porehu,12686,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.606187,1.000000,0.046347,,,,,auto: best_target_shared_by_multiple_sources,1:12686:1.0000:0.0463
10847,,e_angkor,k_laos,d_muang_thaeng,c_na_kang,b_muang_te,10889,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.606180,0.864253,0.164726,,,,,auto: best_target_shared_by_multiple_sources,1:10889:0.8643:0.1647 | 2:11478:0.1199:0.0288 | 3:10890:0.0158:0.0043
11495,,<blank>,<blank>,<blank>,<blank>,<blank>,12686,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.605995,1.000000,0.041969,,,,,auto: best_target_shared_by_multiple_sources,1:12686:1.0000:0.0420
14214,,e_goryeo,k_goryeo,d_gyoju,c_gyoju,b_Goryeo_Gyoju_Geumseong,12605,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.605870,1.000000,0.048971,,,,,auto: best_target_shared_by_multiple_sources,1:12605:1.0000:0.0490
11040,,e_java,k_sunda,d_JAV_taruma,c_pakuanpajajaran,b_pangrango,12716,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.605817,1.000000,0.044229,,,,,auto: best_target_shared_by_multiple_sources,1:12716:1.0000:0.0442
14284,,e_goryeo,k_baekje,d_chungju,c_chungju,b_Goryeo_Gyeongsang_Boryeong,12604,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.605796,1.000000,0.041314,,,,,auto: best_target_shared_by_multiple_sources,1:12604:1.0000:0.0413
11087,,e_kambuja,k_loeu,d_dagar,c_dagar,b_yang_prong,10931,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.605794,0.831276,0.161600,,,,,auto: best_target_shared_by_multiple_sources,1:10931:0.8313:0.1616 | 2:10929:0.1152:0.0234 | 3:11000:0.0535:0.0133
13171,,h_china,k_champa,d_panduranga,c_lach,b_k_ho,12903,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.605741,1.000000,0.045254,,,,,auto: best_target_shared_by_multiple_sources,1:12903:1.0000:0.0453
13640,,e_japan,k_azuma,d_tokaido,c_mikawa,b_hekikai,12593,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.605696,1.000000,0.043079,,,,,auto: best_target_shared_by_multiple_sources,1:12593:1.0000:0.0431
10652,,e_angkor,k_lavapura,d_pribpri,c_khu_bua,b_nong_ya_plong,11437,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.605619,0.851485,0.268331,,,,,auto: best_target_shared_by_multiple_sources,1:11437:0.8515:0.2683 | 2:11396:0.1485:0.0165
13378,,e_kambuja,k_loeu,d_ban_lung,c_senmonorom,b_senmonorom,10929,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.605606,0.775056,0.290727,,,,,auto: best_target_shared_by_multiple_sources,1:10929:0.7751:0.2907 | 2:10806:0.2249:0.1296
10469,,h_china,k_nanyue_china,d_qiongya_china,c_wananzhou,b_qiongshan,12746,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.605582,0.917966,0.088256,,,,,auto: best_target_shared_by_multiple_sources,1:12746:0.9180:0.0883 | 2:12942:0.0738:0.1382 | 3:9272:0.0082:0.0135
13303,,e_angkor,k_haripunjaya,d_sukhothai,c_phitsanulok,b_phitsanulok,10954,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.605574,0.808333,0.297242,,,,,auto: best_target_shared_by_multiple_sources,1:10954:0.8083:0.2972 | 2:12504:0.1722:0.0551 | 3:10953:0.0194:0.0046
11123,,e_malayadvipa,k_langkasuka,d_langkasuka,c_mardelong,b_rattaphum,11423,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.605546,0.844749,0.225061,,,,,auto: best_target_shared_by_multiple_sources,1:11423:0.8447:0.2251 | 2:12731:0.1096:0.0013 | 3:11417:0.0365:0.0063 | 4:11393:0.0091:0.0069
10350,,e_srivijaya,k_minangkabau,d_SUM_minangkabau,c_pasaman,b_pasaman,11265,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.605527,0.973856,0.127678,,,,,auto: best_target_shared_by_multiple_sources,1:11265:0.9739:0.1277 | 2:11264:0.0261:0.0074
11037,,e_java,k_galuh,d_galuh,c_galuh,b_saunggalah,12715,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.605525,1.000000,0.047622,,,,,auto: best_target_shared_by_multiple_sources,1:12715:1.0000:0.0476
13654,,e_japan,k_yamato,d_nankaido,c_iyo,b_noma,12595,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.605459,1.000000,0.045532,,,,,auto: best_target_shared_by_multiple_sources,1:12595:1.0000:0.0455
11111,,h_china,k_champa,d_panduranga,c_panduranga,b_bal_hangao,12903,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.605403,1.000000,0.038734,,,,,auto: best_target_shared_by_multiple_sources,1:12903:1.0000:0.0387
11193,,e_maluku,k_south_sulawesi,d_mandar,c_topoyo,b_kalukku,12706,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.605396,1.000000,0.043270,,,,,auto: best_target_shared_by_multiple_sources,1:12706:1.0000:0.0433
13132,,h_china,k_viet,d_nong,c_bac_kan,b_ba_be,10855,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.605380,0.855967,0.140446,,,,,auto: best_target_shared_by_multiple_sources,1:10855:0.8560:0.1404 | 2:10854:0.1440:0.0346
11552,,<blank>,<blank>,<blank>,<blank>,<blank>,10951,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.605345,1.000000,0.038968,,,,,auto: best_target_shared_by_multiple_sources,1:10951:1.0000:0.0390
14411,,<blank>,<blank>,<blank>,<blank>,<blank>,11618,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.605318,0.856481,0.217818,,,,,auto: best_target_shared_by_multiple_sources,1:11618:0.8565:0.2178 | 2:11619:0.1435:0.0298
13614,,e_goryeo,k_silla,d_gyeongju,c_ilseon,b_Goryeo_Gyeongsang_Gaeryeong,12604,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.605301,1.000000,0.037866,,,,,auto: best_target_shared_by_multiple_sources,1:12604:1.0000:0.0379
10454,,e_kalimantan,k_burune,d_BOR_santubong,c_bintulu,b_sibuti,12756,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.605261,1.000000,0.046584,,,,,auto: best_target_shared_by_multiple_sources,1:12756:1.0000:0.0466
14018,,e_panyupayana,k_butuan,d_himologan,c_himologan,b_himologan,12670,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.605205,1.000000,0.040728,,,,,auto: best_target_shared_by_multiple_sources,1:12670:1.0000:0.0407
14577,,e_mongolia,k_mongolia,d_EM_onon,c_EM_ononum,b_FIC_Mong_Ulajagol,11586,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.605178,0.511954,0.499445,,,,,auto: top_two_overlap_share,1:11586:0.5120:0.4994 | 2:11580:0.3351:0.4124 | 3:11585:0.1529:0.1642
14287,,e_goryeo,k_silla,d_gyeongju,c_ilseon,b_Goryeo_Gyeongsang_Ilseon,12604,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.605166,1.000000,0.043006,,,,,auto: best_target_shared_by_multiple_sources,1:12604:1.0000:0.0430
14205,,e_goryeo,k_silla,d_donggye,c_goseong,b_Goryeo_Donggye_Heupgok,12605,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.605115,1.000000,0.038620,,,,,auto: best_target_shared_by_multiple_sources,1:12605:1.0000:0.0386
14659,,e_great_liao,k_khitan_china,d_tohchen_china,c_lzj_chengdexi,b_cirlzj_beian,12415,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.605033,0.480855,0.544904,,,,,auto: top_two_overlap_share,1:12415:0.4809:0.5449 | 2:13162:0.3357:0.1903 | 3:12430:0.1567:0.0822 | 4:12408:0.0223:0.0195 | 5:12416:0.0027:0.0031
10996,,e_java,k_yavakadvipa,d_panjalu,c_kadiri,b_keling,12713,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.604928,1.000000,0.040918,,,,,auto: best_target_shared_by_multiple_sources,1:12713:1.0000:0.0409
11022,,e_java,k_galuh,d_galuh,c_galuh,b_kawali,12715,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.604925,1.000000,0.039718,,,,,auto: best_target_shared_by_multiple_sources,1:12715:1.0000:0.0397
13575,,e_goryeo,k_silla,d_donggye,c_myeongju,b_Goryeo_Donggye_Myeongju,12599,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.604754,1.000000,0.033913,,,,,auto: best_target_shared_by_multiple_sources,1:12599:1.0000:0.0339
