source_province_id,source_name,source_rgb,classification,status,apply_to_history,target_province_id,target_name,confidence
11253,Phayuha Khiri,"204,85,144",merge,manual_review,no,10968,Chai_Nat,0.490151
11254,Pho Pha,"192,114,127",merge,manual_review,no,12524,Viet_Mountains_5,0.551631
11255,Wang Prachop,"98,62,215",merge,manual_review,no,10955,Kamphaeng_Phet,0.447060
11256,Mae Lan,"202,87,186",merge,manual_review,no,11447,Mueang Tak,0.525153
11257,Sop Yao,"208,157,196",merge,manual_review,no,10952,Lampang,0.634078
11258,Hang Dong,"101,44,64",merge,manual_review,no,11497,Hot,0.334517
11259,Pak Bong,"67,184,56",merge,manual_review,no,11447,Mueang Tak,0.476783
11260,Tha Sop Sao,"101,44,88",merge,manual_review,no,12853,Khun_Tan_Range,0.706954
11261,Hang Sat,"162,157,208",merge,manual_review,no,10952,Lampang,0.431675
11262,Chom Thong,"139,198,188",merge,manual_review,no,11495,Chom Thong,0.722643
11263,Mae La Noi,"41,83,94",merge,manual_review,no,10960,Mae_Hong_Song,0.459324
11264,Ngao,"204,152,186",merge,manual_review,no,11448,Phrae,0.626991
11265,Wiang Tha Kan,"107,200,143",merge,manual_review,no,11495,Chom Thong,0.548330
11266,Chae Hom,"54,54,201",merge,manual_review,no,10952,Lampang,0.675259
11267,Mae On,"37,132,184",merge,manual_review,no,12853,Khun_Tan_Range,0.411826
11268,Chiang Mai,"198,139,160",merge,manual_review,no,11450,Chiang_Mai,0.513929
11269,Doi Saket,"152,155,204",merge,manual_review,no,12853,Khun_Tan_Range,0.455357
11270,Pang Mapha,"83,157,205",merge,manual_review,no,11494,Pai,0.623404
11271,Lugu,"98,202,216",split,manual_review,no,10886,Shanju_Dalan,0.617169
11272,Chiang Saen,"154,98,159",merge,manual_review,no,10898,Jinglong_Lanna,0.437977
11273,Wiang Kaen,"180,176,81",merge,manual_review,no,12501,Chiang Rai,0.701057
11274,Wiang Pa Po,"138,64,64",merge,manual_review,no,12856,Phrao,0.614512
11275,Wiang Lo,"81,180,96",merge,manual_review,no,12855,Phayao,0.454182
11276,Pong,"70,136,80",merge,manual_review,no,12855,Phayao,0.501322
11277,Song,"56,100,89",merge,manual_review,no,11448,Phrae,0.501414
11278,Lae,"54,108,116",merge,manual_review,no,10962,Chiang Klang,0.620076
11279,Bo Kluea,"215,78,78",merge,manual_review,no,12858,Luang_Prabang_Range,0.474561
11280,Si Sa Ket,"92,56,100",merge,manual_review,no,12502,Nan,0.788823
11281,Phichai,"216,65,171",merge,manual_review,no,10963,Phichai/Sawangkaburi,0.587889
11282,Lan Khoi,"216,77,65",split,manual_review,no,12857,Ban Lan,0.603987
11283,Sawankhalok,"70,60,156",merge,manual_review,no,10961,Sukhothai,0.635622
11284,Chat Trakan,"91,55,126",merge,manual_review,no,10953,Phitsanulok/Bishnuloka,0.466125
11285,Matum,"216,65,86",merge,manual_review,no,10953,Phitsanulok/Bishnuloka,0.573644
11286,Pa Mak,"166,167,55",merge,manual_review,no,10953,Phitsanulok/Bishnuloka,0.562724
11287,Phum,"211,111,55",merge,manual_review,no,12851,Thap Chumphon,0.485042
11288,Lom Kao,"130,64,217",merge,manual_review,no,10818,Srideb,0.675869
11289,Nam Nao,"141,61,119",merge,manual_review,no,10998,Chaiyaphum,0.508774
11290,Khao Kho,"32,174,92",merge,manual_review,no,10956,Phetchabun,0.589163
11291,Kemaman,"99,169,140",merge,manual_review,no,11411,MAL_Dungun,0.644915
11292,Wang Chomphu,"74,55,211",merge,manual_review,no,10956,Phetchabun,0.634891
11293,Chon Daen,"49,122,41",merge,manual_review,no,10956,Phetchabun,0.448344
11294,Nong Phai,"232,77,76",merge,manual_review,no,10910,Sri_Thep,0.495155
11295,Tha Rong,"133,80,77",merge,manual_review,no,10910,Sri_Thep,0.691724
11296,Impassable Mountains,"232,76,211",merge,manual_review,no,10818,Srideb,0.558549
11297,Wang Saphung,"48,108,99",merge,manual_review,no,10998,Chaiyaphum,0.371130
11298,Na Sao,"48,108,61",merge,manual_review,no,11444,Nong_Bua,0.499935
11299,Tha Bo,"132,88,187",merge,manual_review,no,10947,Nong_Khai,0.389142
11300,Phue,"88,150,187",merge,manual_review,no,11444,Nong_Bua,0.509919
11301,Na Klang,"187,88,179",merge,manual_review,no,11444,Nong_Bua,0.478451
11302,Nong Han,"218,62,220",merge,manual_review,no,11443,Ku_Kaeo,0.534613
11303,Phen,"204,54,134",merge,manual_review,no,10947,Nong_Khai,0.662245
11304,Dinagat,"130,115,57",merge,manual_review,no,12670,sea_sulu,0.599634
11305,Ramulog,"48,50,194",merge,manual_review,no,12669,sea_sulu,0.591797
11306,Linao,"130,57,76",merge,manual_review,no,12669,sea_sulu,0.484437
11307,Sugud,"160,68,68",merge,manual_review,no,12670,sea_sulu,0.561378
11308,Kankabatok,"37,158,31",merge,manual_review,no,12627,sea_west_philippine,0.611248
11309,Biliran,"209,95,149",merge,manual_review,no,12627,sea_west_philippine,0.612297
11310,Jubasan,"234,123,123",merge,manual_review,no,12627,sea_west_philippine,0.365508
11311,Kataruman,"166,45,53",merge,manual_review,no,12627,sea_west_philippine,0.614471
11312,Zhan Da,"197,57,123",manual_review,manual_review,no,11481,Nandian,0.454949
11313,Yang Wen Dun,"45,149,88",merge,manual_review,no,12877,Yunnan_Mountains,0.482587
11314,Mang Chang,"167,127,127",merge,manual_review,no,10901,Yongchang_Yongchang,0.697302
11315,Zi Wu,"203,49,144",merge,manual_review,no,10863,Weichu_Elu,0.622026
11316,Shang Cheng,"206,55,45",merge,manual_review,no,11490,Yuepan_North,0.671891
11317,Ji Zu,"187,187,81",merge,manual_review,no,12863,Heqing,0.667424
11318,Mang Xie,"91,160,90",merge,manual_review,no,10892,Moeng Hing,0.723792
11319,Tuonan,"109,66,83",merge,manual_review,no,10897,Wa,0.428791
11320,Mang Bing,"170,227,194",merge,manual_review,no,11473,Kokang,0.599208
11321,Yaxi,"64,151,163",merge,manual_review,no,11480,Bumangdian,0.526776
11322,Liu Jie,"134,134,66",merge,manual_review,no,11489,Xiushan_West,0.463762
11323,Yun Xian,"188,156,69",split,manual_review,no,12544,Lincang,0.626688
11324,Yi Hai,"192,203,0",manual_review,manual_review,no,12268,b_wudeng_tribe,0.584488
11325,Tanggu,"224,65,52",manual_review,manual_review,no,13254,,0.436725
11326,Long Tou,"197,150,51",merge,manual_review,no,10882,Jianchang_Shama,0.757525
11327,Bei Zha,"160,107,128",merge,manual_review,no,10882,Jianchang_Shama,0.502269
11328,Zhe Hai,"197,51,87",merge,manual_review,no,10437,Zhaotong_Huize,0.784045
11329,Tang Dian,"224,188,52",merge,manual_review,no,11487,Luowu,0.615095
11330,Reshui,"197,139,51",merge,manual_review,no,11475,Shicheng,0.634694
11331,Yang Chang,"51,197,79",manual_review,manual_review,no,10435,Qujing_QujingNorth,0.495991
11332,Zhong’an,"178,171,71",merge,manual_review,no,10444,Qujing_Qujing,0.723845
11333,Pingguan,"203,0,8",merge,manual_review,no,10444,Qujing_Qujing,0.627829
11334,Qilin,"178,85,71",merge,manual_review,no,11475,Shicheng,0.352143
11335,Malong,"170,135,146",split,manual_review,no,10445,Qujing_Tangdianzhen,0.651653
11336,Da Mo,"71,151,178",merge,manual_review,no,10467,Something_6,0.634854
11337,Lu Nai,"201,65,218",merge,manual_review,no,10873,Shanchan_Shanchan,0.408340
11338,Dzi Khe,"178,169,71",merge,manual_review,no,10467,Something_6,0.650654
11339,Zhu Yuan,"78,38,39",merge,manual_review,no,10467,Something_6,0.493224
11340,Ni Jiao,"168,154,79",merge,manual_review,no,10467,Something_6,0.422938
11341,Jia Yi,"185,98,69",merge,manual_review,no,10450,Qujing_Xinshaozhen,0.502824
11342,Pu Zhei Hei,"78,185,69",merge,manual_review,no,10450,Qujing_Xinshaozhen,0.459260
11343,Fu Le,"178,129,71",merge,manual_review,no,10448,Qujing_Datong,0.688679
11344,Luo Xiong,"178,71,77",merge,manual_review,no,10448,Qujing_Datong,0.639193
11345,Qujiang,"182,112,154",merge,manual_review,no,10891,Xiushan_Xiushan,0.542168
11346,Goje,"89,86,56",merge,manual_review,no,11477,Nalou,0.479621
11347,Duo Yi Shu,"224,91,52",merge,manual_review,no,11478,Muze,0.489351
11348,Wenlan,"193,77,172",merge,manual_review,no,11478,Muze,0.507924
11349,Ami,"193,77,90",merge,manual_review,no,11477,Nalou,0.414152
11350,Yensanh,"225,152,193",merge,manual_review,no,13266,,0.543612
11351,Sa Lao,"81,224,52",merge,manual_review,no,11487,Luowu,0.657257
11352,Ton Pheung,"187,121,122",merge,manual_review,no,11451,Pak_Beng,0.518698
11353,Long,"33,107,39",merge,manual_review,no,12870,Yunnan_Mountains,0.429411
11354,Huai Sai,"183,187,121",merge,manual_review,no,11451,Pak_Beng,0.471260
11355,Na Le,"107,52,33",merge,manual_review,no,11485,Chiang Khaeng,0.569456
11356,Houn,"219,60,141",merge,manual_review,no,12868,Yunnan_Mountains,0.362312
11357,Pak Beng,"219,194,60",merge,manual_review,no,11485,Chiang Khaeng,0.429348
11358,Hong Sa,"69,187,103",merge,manual_review,no,12503,Sainyabuli,0.529290
11359,Nan,"176,74,146",merge,manual_review,no,10893,Luang Prabang,0.573757
11360,Mai,"36,195,151",merge,manual_review,no,11484,Muang U,0.404689
11361,Nam Ngoi,"189,90,50",merge,manual_review,no,11467,Muang Ngoi,0.471942
11362,Pak Ou,"74,176,83",split,manual_review,no,12867,Yunnan_Mountains,0.548764
11363,Chomphet,"176,162,74",merge,manual_review,no,12503,Sainyabuli,0.446867
11364,Phou Khoun,"189,58,50",merge,manual_review,no,10893,Luang Prabang,0.443594
11365,Phuan,"37,176,187",merge,manual_review,no,10966,Vang_Vieng,0.476554
11366,Vang Vieng,"171,179,50",split,manual_review,no,12542,Muang Fuang,0.634667
11367,Phiang,"187,69,69",merge,manual_review,no,12503,Sainyabuli,0.670497
11368,Feuang,"53,191,45",split,manual_review,no,10946,Ban_Pang,0.731040
11369,Phon Hong,"35,98,32",merge,manual_review,no,10944,Loei,0.441117
11370,Meun,"106,164,157",merge,manual_review,no,10820,Vien_Chan,0.591714
11371,Thoulakhom,"60,45,191",merge,manual_review,no,10820,Vien_Chan,0.574619
11372,Sai Thani,"59,168,74",merge,manual_review,no,10947,Nong_Khai,0.663290
11373,Borikhane,"177,56,56",merge,manual_review,no,11463,Borikham,0.617747
11374,Viengthong,"44,183,181",merge,manual_review,no,12520,Annamite_Range,0.413954
11375,Pakkading,"213,61,193",merge,manual_review,no,11463,Borikham,0.403758
11376,Nong Het,"187,37,37",merge,manual_review,no,12543,Muang Khoun,0.647133
11377,Xiang Kho,"175,140,95",merge,manual_review,no,11446,Sam_Nuea,0.435615
11378,Sam Tay,"56,122,53",merge,manual_review,no,12900,Annamite_Range,0.641173
11379,Muang Quan,"48,194,139",merge,manual_review,no,12900,Annamite_Range,0.571197
11380,Mong Ping,"190,149,141",merge,manual_review,no,11479,Keng_Tung,0.683121
11381,Mong Khet,"194,74,48",merge,manual_review,no,12869,Yunnan_Mountains,0.374753
11382,Yommalath,"181,45,165",merge,manual_review,no,11466,Ban_Nathan,0.701568
11383,Mahasay,"96,193,162",merge,manual_review,no,11466,Ban_Nathan,0.507516
11384,Bualapha,"71,166,114",merge,manual_review,no,12520,Annamite_Range,0.482066
11385,Soum,"171,53,53",merge,manual_review,no,10941,Mukdahan,0.660369
11386,Phonsim,"167,48,120",merge,manual_review,no,10941,Mukdahan,0.753635
11387,Outhomphone,"206,42,54",merge,manual_review,no,10941,Mukdahan,0.522449
11388,Sonburi,"93,42,53",merge,manual_review,no,10948,Mouang_Camphon,0.704830
11389,Khong Sedon,"103,173,81",merge,manual_review,no,10940,Ubon_Ratchathani,0.508379
11390,Dak Cheung,"146,41,39",merge,manual_review,no,12521,Viet_Mountains_2,0.529865
11391,Paksong,"198,61,99",merge,manual_review,no,11440,Sanasomboon,0.471682
11392,Shrestapura,"214,44,173",merge,manual_review,no,12538,Champassak,0.611126
11393,Mounlapamok,"144,126,42",merge,manual_review,no,10936,Choam_Khsant,0.638958
11394,Mantong,"235,185,186",merge,manual_review,no,10976,Hsenwi,0.434085
11395,Tangyan,"173,169,65",merge,manual_review,no,11486,Hsenwi_South,0.692620
11396,Mongton,"232,94,99",merge,manual_review,no,10896,Mong Hang,0.476470
11397,Kar Li,"113,147,80",merge,manual_review,no,10972,Mongnawn,0.537857
11398,Nam Hsan,"157,105,110",merge,manual_review,no,10970,Mongnai,0.447844
11399,Hopong,"179,94,90",merge,manual_review,no,10965,Taunggyi,0.618792
11400,Mong Hta,"96,127,29",merge,manual_review,no,10973,Mawkmai,0.634685
11401,Monghla,"135,99,99",merge,manual_review,no,11329,Mong Yang,0.511465
11402,Menglun,"53,82,104",merge,manual_review,no,10894,Chiang Rung,0.695373
11403,Mong Yawng,"147,190,141",merge,manual_review,no,10895,Mong La,0.539068
11404,Koun Kham,"204,37,68",merge,manual_review,no,11462,Hinboun,0.692215
11405,Mabein,"191,220,111",merge,manual_review,no,11452,Mongmit,0.673788
11406,Mongping,"183,140,123",merge,manual_review,no,10965,Taunggyi,0.689968
11407,Panglon,"248,195,83",merge,manual_review,no,10971,Laikha,0.724705
11408,Mongtong,"83,100,72",merge,manual_review,no,10896,Mong Hang,0.736904
11409,Loi Leng,"45,58,58",merge,manual_review,no,11486,Hsenwi_South,0.561431
11410,Phontong,"71,119,58",merge,manual_review,no,12538,Champassak,0.514860
11411,Upper Mekong,"106,100,179",merge,manual_review,no,12538,Champassak,0.357676
11412,Upper Mekong,"81,77,239",merge,manual_review,no,11451,Pak_Beng,0.425217
11413,Upper Mekong,"175,118,227",merge,manual_review,no,10893,Luang Prabang,0.562980
11414,Upper Mekong,"100,142,179",merge,manual_review,no,10945,Muang Thong,0.347669
11415,Upper Mekong,"51,120,183",merge,manual_review,no,10947,Nong_Khai,0.493310
11416,Upper Mekong,"73,153,224",merge,manual_review,no,10938,Sakhon_Nakhon,0.374709
11417,Upper Mekong,"47,40,126",merge,manual_review,no,11498,Ubon_Ratchathani_Northwest,0.414285
11419,Phon Charoen,"164,147,52",merge,manual_review,no,10939,Bueng_Kan,0.637453
11420,Kut Ling,"39,206,114",merge,manual_review,no,10939,Bueng_Kan,0.552759
11421,Song Dao Chon,"83,184,170",merge,manual_review,no,11443,Ku_Kaeo,0.579575
11422,Chai Rit Uttaburi,"206,54,54",merge,manual_review,no,10938,Sakhon_Nakhon,0.557799
11423,Kusuman,"220,148,35",merge,manual_review,no,10938,Sakhon_Nakhon,0.671486
11424,Marukkha Nakorn,"194,177,60",merge,manual_review,no,10941,Mukdahan,0.426659
11425,Kut Bak,"79,220,35",merge,manual_review,no,10909,Muang_Fa_Daet,0.594057
11426,Wan Yai,"176,88,164",merge,manual_review,no,10909,Muang_Fa_Daet,0.674202
11427,Sahatsakhan,"194,192,57",merge,manual_review,no,10909,Muang_Fa_Daet,0.555180
11428,Kuchinarai,"92,84,174",merge,manual_review,no,10909,Muang_Fa_Daet,0.646885
11429,Khemarat,"224,181,71",merge,manual_review,no,10940,Ubon_Ratchathani,0.460432
11430,Loeng Nok Tha,"131,137,65",merge,manual_review,no,10909,Muang_Fa_Daet,0.524352
11431,Phibun Mangsahan,"47,93,171",merge,manual_review,no,12538,Champassak,0.388898
11432,Chanla Na Dom,"167,171,47",merge,manual_review,no,10936,Choam_Khsant,0.356220
11433,Khukhan,"208,73,132",merge,manual_review,no,10943,Surin,0.419240
11434,Sikhoraphum,"175,66,75",merge,manual_review,no,10943,Surin,0.668217
11435,Talung,"34,142,34",merge,manual_review,no,11438,Krung_Poi_Pet,0.578285
11436,Khong Chiam,"249,255,63",merge,manual_review,no,10940,Ubon_Ratchathani,0.670342
11437,Tha Chang,"30,215,45",merge,manual_review,no,10937,Nakhon_Ratschasima,0.672428
11438,Sema,"221,104,58",merge,manual_review,no,10937,Nakhon_Ratschasima,0.452998
11439,Prathai,"154,200,129",merge,manual_review,no,11442,Nakhon_Ratchasima,0.422763
11440,Nong Waeng,"185,53,53",merge,manual_review,no,10957,Maha_Sarakham,0.446354
11441,Wapi Pathum,"129,166,126",merge,manual_review,no,10957,Maha_Sarakham,0.532984
11442,Nong Kong Kaeo,"197,203,59",merge,manual_review,no,11442,Nakhon_Ratchasima,0.649093
11443,Kanthan,"123,30,36",merge,manual_review,no,10958,Khon_Kaen,0.602836
11444,Ka Long,"159,112,150",merge,manual_review,no,12512,Canasapura,0.577665
11445,Tha Wa,"38,132,6",merge,manual_review,no,10958,Khon_Kaen,0.550385
11446,Chum Phae,"214,224,26",merge,manual_review,no,10998,Chaiyaphum,0.722802
11447,Khao Lon,"72,168,75",merge,manual_review,no,10993,Sa_Kaeo,0.392216
11448,Bo Rai,"232,79,76",merge,manual_review,no,10951,Trat,0.612572
11449,Phnom Proek,"199,76,110",merge,manual_review,no,10932,Battambang,0.418341
11450,Phnom Srok,"134,180,145",merge,manual_review,no,10932,Battambang,0.352938
11451,Nokor Pheas,"208,71,71",merge,manual_review,no,10816,Angkor,0.609638
11452,Tuek Phos,"162,70,74",merge,manual_review,no,10928,Kampong_Chhnang,0.482148
11453,Choam Ksant,"96,98,172",merge,manual_review,no,10802,Prea_Vihear,0.446536
11454,Preah Theat Baray,"208,89,125",merge,manual_review,no,10808,Vat_Nokor,0.586992
11455,Phnom Chhngok,"182,61,82",manual_review,manual_review,no,10824,Kompong_Saom,0.451699
11456,Kampong Thma,"211,66,38",merge,manual_review,no,10814,Hanchei,0.696698
11457,Banteay Dei,"133,212,255",merge,manual_review,no,10927,Pursat,0.632742
11458,Tbaeng Meanchey,"190,80,80",merge,manual_review,no,10908,Koh_Ker,0.700898
11459,Kracheh,"212,64,118",merge,manual_review,no,10806,Sambor,0.509148
11460,Srei Snam,"89,193,70",merge,manual_review,no,10816,Angkor,0.546144
11461,Chum Kiri,"71,191,164",merge,manual_review,no,12523,Viet_Mountains_4,0.471281
11462,Kampong Chhnang,"183,172,54",merge,manual_review,no,10928,Kampong_Chhnang,0.702698
11463,PakPak,"144,81,137",merge,manual_review,no,11260,SUM_Aru,0.461989
11464,Sibolga,"107,199,154",merge,manual_review,no,11237,IMPASSABLE Sumatra mountains 2,0.487972
11465,Agam 2,"164,120,52",merge,manual_review,no,11265,SUM_Rokan_Hilir,0.653793
11466,Limapuluh Kota 2,"169,108,59",merge,manual_review,no,11265,SUM_Rokan_Hilir,0.654384
11467,Singkarak,"42,144,138",merge,manual_review,no,11271,SUM_Kahwas,0.562652
11468,Menggala,"134,49,109",merge,manual_review,no,11303,SUM_Baros,0.688949
11469,Palas Pasemah,"162,72,57",merge,manual_review,no,11305,SUM_Mesuji,0.495003
11470,Masiu,"203,99,76",merge,manual_review,no,12670,sea_sulu,0.599021
11471,Lhoknga,"72,104,156",merge,manual_review,no,11253,SUM_Barat,0.625420
11472,Kutaraja,"161,188,232",merge,manual_review,no,11254,SUM_Lamuri,0.660021
11473,Pidie,"79,40,119",merge,manual_review,no,11255,SUM_Samudra,0.480997
11474,Pasangan,"177,147,106",merge,manual_review,no,11256,SUM_Pasai,0.513324
11475,Jambu Ayer,"149,80,37",merge,manual_review,no,11257,SUM_Perlak,0.561384
11476,Pulau Samosir,"130,53,26",merge,manual_review,no,11261,SUM_Kemang,0.432192
11477,Long Murum,"120,66,188",merge,manual_review,no,11106,BOR_Bintulu,0.593792
11478,Pertan,"136,223,180",merge,manual_review,no,12757,sea_south_china,0.603071
11479,Kinabatangan,"184,26,26",merge,manual_review,no,11098,IMPASSABLE Borneo Mountains 1,0.354030
11480,Kalabakan,"215,75,201",merge,manual_review,no,12757,sea_south_china,0.335799
11481,Agung Baru,"149,38,68",merge,manual_review,no,12676,sea_celebes,0.433344
11482,Tumbang Olong,"193,96,96",merge,manual_review,no,11209,SUL_Kali,0.560024
11483,Singkup,"137,57,58",merge,manual_review,no,11207,SUL_Donda,0.627065
11484,Kendawangan,"255,161,0",split,manual_review,no,11124,BOR_Sekadao,0.575242
11485,Tayan Hulu,"174,82,136",merge,manual_review,no,11118,BOR_Santubong,0.702640
11486,Tanga Sirik,"176,108,108",merge,manual_review,no,12756,sea_south_china,0.408427
11487,Bongan,"217,66,41",merge,manual_review,no,12686,sea_gulf_of_tomini,0.640571
11488,Long Seridan,"216,58,67",merge,manual_review,no,12756,sea_south_china,0.359175
11489,Ba'kelalan,"214,141,145",merge,manual_review,no,12757,sea_south_china,0.413538
11490,Limbang,"216,125,58",merge,manual_review,no,12756,sea_south_china,0.600398
11491,Pa Dali,"216,58,194",merge,manual_review,no,11105,BOR_Miri,0.698992
11492,Long Bawan,"137,70,128",merge,manual_review,no,11103,BOR_Seria,0.643270
11493,Apau Ping,"137,75,70",merge,manual_review,no,11199,SUL_Waya,0.478640
11494,Borneo Mountains,"45,48,75",merge,manual_review,no,11103,BOR_Seria,0.492044
11495,Borneo Mountains,"45,52,75",merge,manual_review,no,12686,sea_gulf_of_tomini,0.605995
