source_province_id,source_rgb,target_province_id,target_rgb,classification,confidence,overlap_score,centroid_score,neighbor_score,source_root_title,source_kingdom,source_duchy,source_county,source_barony,apply_to_history,notes,status,source_name,target_name,target_coverage,overlap_pixels,source_pixel_count,target_pixel_count,candidate_count,name_score,top_candidates
10702,"175,85,89",11111,"102,112,97",merge,0.397067,0.410917,0.988523,0.333333,e_kalimantan,k_tanjungnagara,d_ketungau,c_ketungau,b_jasa,no,auto: best_target_shared_by_multiple_sources,manual_review,Jasa,BOR_Sigalang,0.173932,399,971,2294,4,0.000000,1:11111:0.4109:0.1739 | 2:12736:0.2358:0.0148 | 3:11118:0.2255:0.1060 | 4:11117:0.1277:0.0696
10703,"222,46,54",11111,"102,112,97",merge,0.482572,0.632716,0.994050,0.200000,e_kalimantan,k_burune,d_BOR_santubong,c_simanggang,b_kuta_lingga,no,auto: best_target_shared_by_multiple_sources,manual_review,Kuta Lingga,BOR_Sigalang,0.178727,410,648,2294,2,0.000000,1:11111:0.6327:0.1787 | 2:12736:0.3673:0.0154
10704,"143,125,77",11147,"30,41,91",merge,0.586071,0.832627,0.994918,0.222222,e_kalimantan,k_banjar,d_BOR_nan_sarunai,c_paser,b_penajam,no,auto: best_target_shared_by_multiple_sources,manual_review,Penajam,BOR_Melak,0.172142,393,472,2283,2,0.000000,1:11147:0.8326:0.1721 | 2:11148:0.1674:0.0374
10705,"143,77,104",13037,"198,34,41",split,0.631070,0.729114,0.997369,0.571429,,,,,,no,auto: top_two_overlap_share,manual_review,Muara Lawa,b_something_xiangyuan_south,0.349939,288,395,823,4,0.000000,1:13037:0.7291:0.3499 | 2:12991:0.1747:0.0504 | 3:8952:0.0810:0.0466 | 4:13144:0.0152:0.0076
10706,"143,92,77",13148,"218,158,16",split,0.482991,0.491124,0.991276,0.428571,,,,,,no,auto: top_two_overlap_share,manual_review,Muara Bengkal,b_xizhou_4,0.350581,332,676,947,5,0.000000,1:13148:0.4911:0.3506 | 2:12991:0.3180:0.1572 | 3:13228:0.0991:0.2049 | 4:13021:0.0873:0.0899 | 5:13154:0.0044:0.0038
10707,"185,93,64",11100,"87,107,96",merge,0.457281,0.696043,0.956428,0.058824,e_kalimantan,k_tarakan,d_BOR_kutai,c_sangata,b_sangata,no,auto: best_target_shared_by_multiple_sources,manual_review,Sangata,IMPASSABLE Borneo Mountains 3,0.012345,387,556,31348,3,0.000000,1:11100:0.6960:0.0123 | 2:11151:0.2878:0.0517 | 3:11148:0.0162:0.0043
10708,"182,119,100",12724,"5,27,248",merge,0.566676,0.835836,0.982625,0.142857,e_srivijaya,k_melayu,d_SUM_riau,c_rokan,b_bagan_sinemba,no,auto: best_target_shared_by_multiple_sources,manual_review,Dumai 2,sea_strait_of_malacca,0.146158,835,999,5713,3,0.000000,1:12724:0.8358:0.1462 | 2:11267:0.1421:0.1283 | 3:11266:0.0220:0.0156
10709,"138,182,100",11266,"79,31,58",merge,0.650446,0.860606,0.997591,0.375000,e_srivijaya,k_melayu,d_SUM_riau,c_rokan,b_daludalu,no,auto: best_target_shared_by_multiple_sources,manual_review,Dumai 4,SUM_Kalowang,0.302557,426,495,1408,3,0.000000,1:11266:0.8606:0.3026 | 2:11265:0.1313:0.0278 | 3:11263:0.0081:0.0038
10710,"182,100,112",12724,"5,27,248",merge,0.389069,0.519455,0.973307,0.125000,e_srivijaya,k_aru,d_aru,c_panai,b_kota_pinang,no,auto: best_target_shared_by_multiple_sources,manual_review,Dumai 3,sea_strait_of_malacca,0.046736,267,514,5713,5,0.000000,1:12724:0.5195:0.0467 | 2:11266:0.3385:0.1236 | 3:11263:0.1245:0.0615 | 4:11264:0.0136:0.0065 | 5:12725:0.0039:0.0002
10711,"172,182,61",12739,"20,127,248",merge,0.607715,0.988914,0.960714,0.076923,e_srivijaya,k_minangkabau,d_mentawai,c_nias,b_teluk_lagundri,no,auto: best_target_shared_by_multiple_sources,manual_review,Nias 2,sea_indian_ocean,0.012018,446,451,37112,3,0.000000,1:12739:0.9889:0.0120 | 2:11251:0.0089:0.0037 | 3:12738:0.0022:0.0000
10712,"61,182,82",11276,"189,179,252",split,0.610279,0.600490,0.995634,0.500000,e_srivijaya,k_melayu,d_SUM_riau,c_indragiri,b_pangkalan_kasai,no,auto: top_two_overlap_share,manual_review,Indragiri 2,SUM_Boron,0.736473,735,1224,998,5,0.000000,1:11276:0.6005:0.7365 | 2:11272:0.2059:0.2803 | 3:11282:0.1699:0.2453 | 4:11275:0.0123:0.0233 | 5:12723:0.0114:0.0011
10713,"111,182,61",12724,"5,27,248",merge,0.346352,0.401613,0.990077,0.200000,e_srivijaya,k_melayu,d_SUM_riau,c_siak,b_perawang,no,auto: best_target_shared_by_multiple_sources,manual_review,Siak 3,sea_strait_of_malacca,0.043585,249,620,5713,3,0.000000,1:12724:0.4016:0.0436 | 2:11267:0.3774:0.2114 | 3:11268:0.2210:0.1404
10714,"182,147,61",12724,"5,27,248",merge,0.648873,1.000000,0.991923,0.142857,e_srivijaya,k_melayu,d_SUM_riau,c_siak,b_bukit_batu,no,auto: best_target_shared_by_multiple_sources,manual_review,Siak 2,sea_strait_of_malacca,0.140732,804,804,5713,1,0.000000,1:12724:1.0000:0.1407
10715,"126,115,89",11322,"45,33,7",merge,0.595051,0.851220,0.996125,0.200000,e_srivijaya,k_palembang,d_SUM_palembang,c_cengal,b_cengal,no,auto: best_target_shared_by_multiple_sources,manual_review,Cengal,SUM_Kota_Kapur,0.198860,349,410,1755,2,0.000000,1:11322:0.8512:0.1989 | 2:12722:0.1488:0.0085
10716,"89,126,97",12722,"3,27,240",merge,0.549759,0.846154,0.982061,0.100000,e_srivijaya,k_palembang,d_SUM_palembang,c_indralaya,b_purnajaya,no,auto: best_target_shared_by_multiple_sources,manual_review,Purnajaya,sea_bangka_strait,0.056504,407,481,7203,2,0.000000,1:12722:0.8462:0.0565 | 2:11295:0.1538:0.0467
10717,"205,51,98",11290,"54,43,61",merge,0.406007,0.503632,0.993844,0.166667,e_srivijaya,k_palembang,d_bangkahulu,c_sungai_serut,b_ketaun,no,auto: best_target_shared_by_multiple_sources,manual_review,Central Bengkulu 2,SUM_Teba,0.143152,208,413,1453,3,0.000000,1:11290:0.5036:0.1432 | 2:11239:0.4237:0.0289 | 3:11291:0.0726:0.0205
10718,"65,205,51",12739,"20,127,248",merge,0.613332,1.000000,0.962735,0.083333,e_srivijaya,k_minangkabau,d_mentawai,c_mentawai_islands,b_sipura,no,auto: best_target_shared_by_multiple_sources,manual_review,North Mentawai,sea_indian_ocean,0.002614,97,97,37112,1,0.000000,1:12739:1.0000:0.0026
10719,"51,205,132",12739,"20,127,248",merge,0.568817,0.908805,0.978613,0.076923,e_srivijaya,k_minangkabau,d_mentawai,c_mentawai_islands,b_muara_siberut,no,auto: best_target_shared_by_multiple_sources,manual_review,Siberut 2,sea_indian_ocean,0.007787,289,318,37112,2,0.000000,1:12739:0.9088:0.0078 | 2:12823:0.0912:0.0605
10720,"205,66,51",11268,"156,89,198",merge,0.689132,0.813528,0.996908,0.571429,e_srivijaya,k_melayu,d_SUM_riau,c_kampar,b_petapahan,no,auto: best_target_shared_by_multiple_sources,manual_review,Kampar 2,SUM_Bengkalis,0.455943,445,547,976,4,0.000000,1:11268:0.8135:0.4559 | 2:11265:0.1042:0.0244 | 3:11267:0.0530:0.0262 | 4:11266:0.0293:0.0114
10721,"140,163,93",11278,"206,196,197",split,0.590849,0.504000,0.995558,1.000000,e_srivijaya,k_melayu,d_SUM_jambi,c_muaro_jambi,b_sungai_cemara,no,auto: top_two_overlap_share,manual_review,Sungai Cemara,SUM_Lingga,0.261954,126,250,481,3,0.000000,1:11278:0.5040:0.2620 | 2:12723:0.3760:0.0073 | 3:11279:0.1200:0.1132
10722,"68,215,186",11288,"41,53,36",merge,0.516342,0.588957,0.991315,0.428571,e_srivijaya,k_palembang,d_SUM_palembang,c_banyuasin,b_keluang,no,auto: best_target_shared_by_multiple_sources,manual_review,Keluang,SUM_Tungkal,0.246787,288,489,1167,4,0.000000,1:11288:0.5890:0.2468 | 2:11295:0.4008:0.1237 | 3:12723:0.0061:0.0002 | 4:11294:0.0041:0.0014
10723,"68,215,77",11294,"32,79,50",merge,0.701065,0.958904,0.994655,0.428571,e_srivijaya,k_palembang,d_basemah,c_musi_rawas,b_muara_lakitan,no,auto: best_target_shared_by_multiple_sources,manual_review,Musi Rawas 2,SUM_Jambi,0.242887,350,365,1441,3,0.000000,1:11294:0.9589:0.2429 | 2:11288:0.0384:0.0120 | 3:11293:0.0027:0.0009
10724,"91,156,95",11241,"46,10,236",split,0.731937,0.806061,0.998964,0.750000,e_srivijaya,k_minangkabau,d_kerinci,c_serolangun,b_serolangun,no,auto: top_two_overlap_share,manual_review,Sarolangun,IMPASSABLE Sumatra mountains 6,0.526733,266,330,505,3,0.000000,1:11241:0.8061:0.5267 | 2:11286:0.1576:0.0719 | 3:11287:0.0364:0.0108
10725,"156,151,91",11283,"53,1,21",merge,0.491116,0.616188,0.994016,0.285714,e_srivijaya,k_melayu,d_SUM_jambi,c_bungo,b_senemat_ulu,no,auto: best_target_shared_by_multiple_sources,manual_review,Senemat Ulu,SUM_Kuntu,0.176515,236,383,1337,3,0.000000,1:11283:0.6162:0.1765 | 2:11285:0.3081:0.0966 | 3:11284:0.0757:0.0223
10726,"187,99,93",11273,"107,93,97",merge,0.358377,0.372760,0.992850,0.285714,e_srivijaya,k_melayu,d_SUM_riau,c_pelalawan,b_koto_sentajo,no,auto: best_target_shared_by_multiple_sources,manual_review,Pelalawan 2,SUM_Siak,0.103792,104,279,1002,3,0.000000,1:11273:0.3728:0.1038 | 2:11272:0.3190:0.0990 | 3:11269:0.3082:0.0566
10727,"184,187,93",11273,"107,93,97",merge,0.414428,0.410673,0.992614,0.333333,e_srivijaya,k_melayu,d_SUM_riau,c_siak,b_senapelan,no,auto: best_target_shared_by_multiple_sources,manual_review,Siak 4,SUM_Siak,0.176647,177,431,1002,4,0.333333,1:11273:0.4107:0.1766 | 2:12724:0.2506:0.0189 | 3:11268:0.1972:0.0871 | 4:11274:0.1415:0.1344
10728,"123,30,37",11268,"156,89,198",merge,0.408376,0.453782,0.994452,0.285714,e_srivijaya,k_melayu,d_SUM_riau,c_kampar,b_gunung_sahilan,no,auto: best_target_shared_by_multiple_sources,manual_review,Kampar 3,SUM_Bengkalis,0.165984,162,357,976,3,0.000000,1:11268:0.4538:0.1660 | 2:11273:0.3838:0.1367 | 3:11269:0.1625:0.0382
10729,"162,112,86",10908,"158,226,201",merge,0.375368,0.413613,0.991453,0.285714,e_kambuja,k_chenla,d_sambhupura,c_thala_borivat,b_mlu_prey,no,auto: best_target_shared_by_multiple_sources,manual_review,Mlu Prey,Koh_Ker,0.081823,158,382,1931,3,0.000000,1:10908:0.4136:0.0818 | 2:10933:0.3848:0.1073 | 3:10936:0.2016:0.0431
10730,"219,121,124",12736,"17,27,236",merge,0.621085,1.000000,0.982293,0.100000,e_kalimantan,k_burune,d_BOR_santubong,c_sarawak,b_tanamerah,no,auto: best_target_shared_by_multiple_sources,manual_review,Tanamerah,sea_north_natuna,0.019037,294,294,15444,1,0.000000,1:12736:1.0000:0.0190
10731,"162,86,119",10909,"226,183,127",merge,0.542266,0.741593,0.992291,0.250000,e_kambuja,k_isana,d_mae_si,c_roi_et,b_khao_din_bueng_don,no,auto: best_target_shared_by_multiple_sources,manual_review,Khao Din Bueng Don,Muang_Fa_Daet,0.148266,419,565,2826,2,0.000000,1:10909:0.7416:0.1483 | 2:10957:0.2584:0.0862
10732,"67,182,232",12903,"255,143,219",merge,0.534984,0.781659,0.990060,0.200000,h_china,k_champa,d_vijaya,c_kauthara,b_irahani,no,auto: best_target_shared_by_multiple_sources,manual_review,Irahani,Viet_Mountains_8,0.034324,179,229,5215,2,0.000000,1:12903:0.7817:0.0343 | 2:11000:0.2183:0.0256
10733,"50,61,190",11471,"132,93,60",merge,0.403422,0.519553,0.993427,0.100000,e_angkor,k_laos,d_monglem,c_mang_lian,b_mang_lian,no,auto: best_target_shared_by_multiple_sources,manual_review,Mang Lian,Moeng Cae,0.162021,279,537,1722,2,0.000000,1:11471:0.5196:0.1620 | 2:12540:0.4804:0.2064
10734,"154,50,190",11471,"132,93,60",merge,0.617829,0.848361,0.995541,0.200000,e_angkor,k_laos,d_monglem,c_mang_lian,b_cuiyun,no,auto: best_target_shared_by_multiple_sources,manual_review,Si Moung,Moeng Cae,0.360627,621,732,1722,5,0.000000,1:11471:0.8484:0.3606 | 2:12873:0.0779:0.1073 | 3:11472:0.0423:0.0138 | 4:12872:0.0191:0.0470 | 5:11470:0.0123:0.0081
10735,"255,51,159",10870,"255,102,170",merge,0.710432,0.963018,0.999018,0.400000,h_china,k_dali,d_koksang,c_lang_kion,b_lang_kion,no,auto: best_target_shared_by_multiple_sources,manual_review,Lang Kion,Dali_Yunlong,0.326807,651,676,1992,4,0.000000,1:10870:0.9630:0.3268 | 2:10899:0.0340:0.0151 | 3:10901:0.0015:0.0007 | 4:10876:0.0015:0.0006
10736,"56,72,39",12072,"226,199,18",manual_review,0.422273,0.400000,0.992385,0.375000,,,,,,no,auto: low_confidence,manual_review,Sierra Madre South,b_jiangzhou_zijiang,0.320233,440,1100,1374,7,0.000000,1:12072:0.4000:0.3202 | 2:10713:0.2345:0.4632 | 3:10681:0.1118:0.1187 | 4:13022:0.0955:0.1116 | 5:13227:0.0945:0.3041
10737,"38,54,20",12767,"40,60,100",merge,0.626451,1.000000,0.929461,0.166667,,,,,,no,auto: best_target_shared_by_multiple_sources,manual_review,Sambal Mountains,sea_south_china,0.001141,120,120,105185,1,0.000000,1:12767:1.0000:0.0011
10738,"211,181,110",12772,"141,85,1",manual_review,0.264816,0.171667,0.989190,0.214286,,,,,,no,auto: low_confidence,manual_review,Binalatongan,b_something_xiangyuan_east,0.248043,412,2400,1661,12,0.000000,1:12772:0.1717:0.2480 | 2:13123:0.1425:0.4985 | 3:8969:0.1292:0.2029 | 4:8965:0.1058:0.5070 | 5:8968:0.1000:0.2115
10739,"10,157,71",12521,"255,155,102",merge,0.580411,0.911765,0.977766,0.090909,h_china,k_champa,d_vijaya,c_aia_ru,b_harek_kah,no,auto: best_target_shared_by_multiple_sources,manual_review,Harek Kah,Viet_Mountains_2,0.057137,279,306,4883,2,0.000000,1:12521:0.9118:0.0571 | 2:12902:0.0882:0.0067
10740,"21,184,172",12521,"255,155,102",merge,0.513969,0.780612,0.989627,0.100000,h_china,k_champa,d_vijaya,c_vijaya,b_ceng_ko,no,auto: best_target_shared_by_multiple_sources,manual_review,Ceng Ko,Viet_Mountains_2,0.031333,153,196,4883,2,0.000000,1:12521:0.7806:0.0313 | 2:12902:0.2194:0.0106
10741,"201,186,188",12902,"255,143,83",merge,0.618321,0.988971,0.984858,0.076923,h_china,k_champa,d_vijaya,c_vijaya,b_vijaya,no,auto: best_target_shared_by_multiple_sources,manual_review,Vijaya,Viet_Mountains_7,0.066436,269,272,4049,2,0.000000,1:12902:0.9890:0.0664 | 2:12521:0.0110:0.0006
10742,"131,109,77",12902,"255,143,83",merge,0.395984,0.518750,0.996904,0.153846,h_china,k_champa,d_indrapura,c_mahaparvata,b_sa_huyen,no,auto: best_target_shared_by_multiple_sources,manual_review,Sa Huyen,Viet_Mountains_7,0.040998,166,320,4049,2,0.000000,1:12902:0.5188:0.0410 | 2:10831:0.4813:0.1918
10743,"47,195,183",11260,"59,81,33",merge,0.574388,0.542117,0.995501,0.714286,e_srivijaya,k_aru,d_aru,c_aru,b_karo,no,auto: best_target_shared_by_multiple_sources,manual_review,Karo,SUM_Aru,0.406149,251,463,618,5,0.000000,1:11260:0.5421:0.4061 | 2:11261:0.2441:0.1169 | 3:11259:0.1987:0.1238 | 4:11236:0.0108:0.0013 | 5:11237:0.0043:0.0006
10744,"60,67,191",12902,"255,143,83",merge,0.480682,0.682143,0.992014,0.166667,h_china,k_champa,d_indrapura,c_indrapura,b_ma_cek,no,auto: best_target_shared_by_multiple_sources,manual_review,Ma Cek,Viet_Mountains_7,0.047172,191,280,4049,2,0.000000,1:12902:0.6821:0.0472 | 2:10831:0.3179:0.1108
10745,"176,133,10",10833,"142,255,243",merge,0.424769,0.512821,0.994887,0.142857,h_china,k_champa,d_indrapura,c_indrapura,b_indrapura,no,auto: best_target_shared_by_multiple_sources,manual_review,Indrapura,Hve,0.268657,180,351,670,3,0.000000,1:10833:0.5128:0.2687 | 2:12902:0.3732:0.0324 | 3:10828:0.1140:0.0488
10746,"115,47,141",12902,"255,143,83",merge,0.599274,0.919355,0.978171,0.166667,h_china,k_champa,d_indrapura,c_simhapura,b_sambhubhadresvara,no,auto: best_target_shared_by_multiple_sources,manual_review,Sambhubhadresvara,Viet_Mountains_7,0.056310,228,248,4049,2,0.000000,1:12902:0.9194:0.0563 | 2:10833:0.0806:0.0299
10747,"49,218,89",10833,"142,255,243",merge,0.664043,1.000000,0.998744,0.142857,h_china,k_champa,d_indrapura,c_simhapura,b_simhapura,no,auto: best_target_shared_by_multiple_sources,manual_review,Simhapura,Hve,0.237313,159,159,670,1,0.000000,1:10833:1.0000:0.2373
10748,"41,145,125",11464,"201,215,255",merge,0.366184,0.388462,0.996414,0.250000,h_china,k_champa,d_tribhuvanadevi,c_kandarpapura,b_kandarpapura,no,auto: best_target_shared_by_multiple_sources,manual_review,Kandarpapura,Tan_Xuyen,0.148748,101,260,679,4,0.000000,1:11464:0.3885:0.1487 | 2:10836:0.3846:0.2331 | 3:12520:0.2231:0.0134 | 4:10837:0.0038:0.0010
10749,"40,56,50",12903,"255,143,219",merge,0.624809,1.000000,0.990559,0.100000,h_china,k_champa,d_panduranga,c_panduranga,b_bal_sri_banay,no,auto: best_target_shared_by_multiple_sources,manual_review,Bal Sri Banay,Viet_Mountains_8,0.038351,200,200,5215,1,0.000000,1:12903:1.0000:0.0384
10750,"176,178,85",12767,"40,60,100",merge,0.596110,1.000000,0.958058,0.000000,e_panyupayana,k_luzon,d_sambal,c_masinloc,b_botolan,no,auto: best_target_shared_by_multiple_sources,manual_review,Botolan,sea_south_china,0.002025,213,213,105185,1,0.000000,1:12767:1.0000:0.0020
10751,"204,131,125",10548,"101,52,123",manual_review,0.355654,0.233042,0.986359,0.333333,,,,,,no,auto: low_confidence,manual_review,Pantabangan,b_xizhou_santing,0.492199,347,1489,705,10,0.000000,1:10548:0.2330:0.4922 | 2:10485:0.2216:0.3887 | 3:13237:0.2183:0.5909 | 4:10481:0.1048:0.1733 | 5:10409:0.0705:0.1985
10752,"204,132,125",13216,"158,157,80",merge,0.472751,0.482732,0.989453,0.153846,,,,,,no,auto: best_target_shared_by_multiple_sources,manual_review,Gamu,,0.677802,629,1303,928,8,0.000000,1:13216:0.4827:0.6778 | 2:10447:0.1896:0.2069 | 3:13222:0.1658:0.2762 | 4:8779:0.0775:0.1409 | 5:10477:0.0522:0.0744
10753,"112,31,41",10397,"198,34,205",manual_review,0.697081,1.000000,0.994157,0.428571,,,,,,no,auto: strong_but_not_exact,manual_review,Malolokit,b_ezhou_puqi,0.079670,87,87,1092,1,0.000000,1:10397:1.0000:0.0797
10754,"112,31,78",8987,"245,78,254",manual_review,0.423532,0.487864,0.995813,0.125000,,,,,,no,auto: low_confidence,manual_review,Aparri,b_raozhou_duchang,0.366788,201,412,548,5,0.000000,1:8987:0.4879:0.3668 | 2:13014:0.2840:0.2383 | 3:10451:0.1602:0.0629 | 4:8986:0.0558:0.0441 | 5:13097:0.0121:0.0083
10755,"79,149,180",12984,"47,26,43",manual_review,0.407301,0.337171,0.992964,0.333333,,,,,,no,auto: low_confidence,manual_review,Tubigarao,b_yuezhou_changjing_north,0.485016,615,1824,1268,9,0.000000,1:12984:0.3372:0.4850 | 2:10400:0.1952:0.3281 | 3:10399:0.1930:0.2839 | 4:13219:0.1568:0.2496 | 5:13104:0.0674:0.1627
10756,"174,180,79",12099,"220,195,219",manual_review,0.381907,0.290340,0.993903,0.200000,,,,,,no,auto: low_confidence,manual_review,Nasipin,b_fuzhou_jianli,0.648975,538,1853,829,9,0.000000,1:12099:0.2903:0.6490 | 2:10460:0.1511:0.4130 | 3:10397:0.1511:0.2564 | 4:13006:0.1430:0.3032 | 5:12984:0.1090:0.1593
10757,"166,152,81",13145,"92,29,208",manual_review,0.446658,0.443350,0.994632,0.500000,,,,,,no,auto: low_confidence,manual_review,Tabuk,b_xizhou_1,0.170132,180,406,1058,4,0.000000,1:13145:0.4433:0.1701 | 2:13147:0.2759:0.1157 | 3:13215:0.1946:0.0275 | 4:13050:0.0862:0.0633
10758,"137,125,66",12096,"152,94,173",merge,0.456758,0.572317,0.991623,0.222222,,,,,,no,auto: best_target_shared_by_multiple_sources,manual_review,Bugyas,b_lizhou_cili,0.179951,368,643,2045,2,0.000000,1:12096:0.5723:0.1800 | 2:13215:0.4277:0.0958
10759,"36,50,21",12900,"4,47,51",merge,0.478572,0.632381,0.988125,0.250000,,,,,,no,auto: best_target_shared_by_multiple_sources,manual_review,ANNAM MOUNTAINS,Annamite_Range,0.090463,332,525,3670,3,0.000000,1:12900:0.6324:0.0905 | 2:12543:0.3429:0.1390 | 3:12545:0.0248:0.0097
10760,"203,212,192",12520,"248,255,211",merge,0.421645,0.546053,0.971306,0.200000,,,,,,no,auto: best_target_shared_by_multiple_sources,manual_review,ANNAM MOUNTAINS,Annamite_Range,0.076586,332,608,4335,3,0.000000,1:12520:0.5461:0.0766 | 2:12865:0.4474:0.3977 | 3:12543:0.0066:0.0031
10761,"35,80,70",11462,"201,206,255",merge,0.740425,0.914040,0.999669,0.666667,,,,,,no,auto: best_target_shared_by_multiple_sources,manual_review,ANNAM MOUNTAINS,Hinboun,0.334031,319,349,955,4,0.000000,1:11462:0.9140:0.3340 | 2:11466:0.0372:0.0103 | 3:10938:0.0258:0.0055 | 4:11463:0.0229:0.0057
10762,"65,105,96",11466,"255,207,119",merge,0.559202,0.588966,0.997205,0.571429,,,,,,no,auto: best_target_shared_by_multiple_sources,manual_review,ANNAM MOUNTAINS,Ban_Nathan,0.338084,427,725,1263,4,0.000000,1:11466:0.5890:0.3381 | 2:10948:0.3793:0.1138 | 3:10941:0.0262:0.0165 | 4:11465:0.0055:0.0029
10763,"62,55,129",10453,"24,84,62",split,0.547148,0.653203,0.998000,0.222222,,,,,,no,auto: top_two_overlap_share,manual_review,Pagudpud,Something_3,0.508677,469,718,922,3,0.000000,1:10453:0.6532:0.5087 | 2:13215:0.2632:0.0658 | 3:12092:0.0836:0.0593
10764,"43,63,92",12767,"40,60,100",merge,0.592953,1.000000,0.922527,0.000000,e_panyupayana,k_amianan,d_iluek,c_kandong,b_narbakan,no,auto: best_target_shared_by_multiple_sources,manual_review,Narbakan,sea_south_china,0.004668,491,491,105185,1,0.000000,1:12767:1.0000:0.0047
10765,"2,188,9",8945,"48,240,194",manual_review,0.379099,0.295877,0.993955,0.300000,,,,,,no,auto: low_confidence,manual_review,Balawan,b_shuzhou_taihu,0.478431,366,1237,765,9,0.000000,1:8945:0.2959:0.4784 | 2:8944:0.1932:0.3056 | 3:8977:0.1552:0.1615 | 4:13012:0.1140:0.2210 | 5:13210:0.1067:0.9362
10766,"133,135,195",12080,"214,152,106",merge,0.627883,0.847150,0.998230,0.333333,,,,,,no,auto: best_target_shared_by_multiple_sources,manual_review,Albay,b_qinzhou_ligao,0.252120,327,386,1297,3,0.000000,1:12080:0.8472:0.2521 | 2:13230:0.1399:0.1236 | 3:12081:0.0130:0.0063
10767,"151,52,57",8770,"182,20,248",manual_review,0.392947,0.341053,0.991162,0.181818,,,,,,no,auto: low_confidence,manual_review,Mamburaw,b_kaizhou_wansui,0.579606,324,950,559,7,0.000000,1:8770:0.3411:0.5796 | 2:8777:0.2726:0.5059 | 3:8781:0.1295:0.1412 | 4:8766:0.1095:0.0811 | 5:8768:0.0947:0.1440
10768,"98,111,0",8765,"106,245,59",merge,0.627506,0.912752,0.996301,0.222222,,,,,,no,auto: best_target_shared_by_multiple_sources,manual_review,Irawan,b_quzhou_linshan,0.180371,136,149,754,2,0.000000,1:8765:0.9128:0.1804 | 2:8767:0.0872:0.0341
10769,"210,57,103",8753,"246,73,49",manual_review,0.512670,0.449531,0.995201,0.500000,,,,,,no,auto: low_confidence,manual_review,Aborlan,b_changzhou_jingnan,0.589231,383,852,650,8,0.000000,1:8753:0.4495:0.5892 | 2:12275:0.1995:0.2086 | 3:8754:0.1737:0.1932 | 4:8756:0.0845:0.1600 | 5:8757:0.0552:0.1328
10770,"92,134,47",10803,"230,255,221",merge,0.513908,0.660981,0.995503,0.250000,e_kambuja,k_chenla,d_isanapura,c_kampong_kdei,b_andet,no,auto: best_target_shared_by_multiple_sources,manual_review,Prasat Andet,Prah_Khan,0.225783,310,469,1373,6,0.000000,1:10803:0.6610:0.2258 | 2:12517:0.2004:0.1008 | 3:12516:0.0832:0.1749 | 4:10928:0.0384:0.0237 | 5:10927:0.0128:0.0035
10771,"132,200,59",12517,"255,201,206",merge,0.711889,1.000000,0.995278,0.444444,e_kambuja,k_chenla,d_aninditapura,c_aninditapura,b_bakong,no,auto: best_target_shared_by_multiple_sources,manual_review,Bakong,river_tonle_sap,0.156484,146,146,933,1,0.000000,1:12517:1.0000:0.1565
10772,"176,30,160",11433,"61,100,114",merge,0.460721,0.458599,0.990079,0.600000,,,,,,no,auto: best_target_shared_by_multiple_sources,manual_review,Tanintharyi River,THAI_Mergui,0.082759,144,314,1740,3,0.000000,1:11433:0.4586:0.0828 | 2:11396:0.3790:0.0327 | 3:11432:0.1624:0.0271
