source_province_id,source_rgb,source_name,candidate_rank,target_province_id,target_rgb,target_name,overlap_pixels,overlap_score,target_coverage
11658,"66,95,238",Waitabula,2,12226,"26,146,102",b_zezhou_jincheng,95,0.132497,0.131944
11658,"66,95,238",Waitabula,3,13041,"220,92,226",b_luzhou_tunliu_south,94,0.131102,0.140508
11658,"66,95,238",Waitabula,4,12230,"212,252,186",b_luzhou_huguan,76,0.105997,0.129032
11658,"66,95,238",Waitabula,5,13172,"222,89,86",,55,0.076709,0.070694
11659,"241,33,80",Kerian,1,11419,"122,14,23",MAL_Bukit_Batu_Pahat,294,0.662162,0.199052
11659,"241,33,80",Kerian,2,11418,"107,219,198",MAL_Bujang,144,0.324324,0.155676
11659,"241,33,80",Kerian,3,11420,"73,51,132",MAL_Beruas,6,0.013514,0.006897
11660,"15,64,248",Malahar,1,12690,"98,26,232",sea_banda,1415,0.657222,0.089529
11660,"15,64,248",Malahar,2,12703,"211,27,244",sea_flores,656,0.304691,0.047269
11660,"15,64,248",Malahar,3,12704,"112,227,248",sea_flores,60,0.027868,0.006829
11660,"15,64,248",Malahar,4,12705,"113,27,32",sea_flores,22,0.010218,0.002090
11661,"61,99,247",Waingapu,1,13111,"126,54,173",b_shuozhou_mayi_south,170,0.988372,0.156250
11661,"61,99,247",Waingapu,2,13082,"249,65,158",b_yunzhou_lingqiu_southwest,2,0.011628,0.002195
11662,"193,224,191",Besut,1,12731,"12,27,236",sea_gulf_of_siam,393,0.637987,0.021894
11662,"193,224,191",Besut,2,11412,"159,242,218",MAL_Kelantan,223,0.362013,0.235232
11663,"71,64,35",Komodo,1,12391,"10,58,252",CirLXJ_Zhenwu,241,0.803333,0.163723
11663,"71,64,35",Komodo,2,12387,"226,99,24",CirLXJ_Xuande,50,0.166667,0.029036
11663,"71,64,35",Komodo,3,12393,"131,211,167",CirLXJ_Heishabao,9,0.030000,0.004491
11664,"174,94,46",Merbau,1,11418,"107,219,198",MAL_Bujang,381,0.714822,0.411892
11664,"174,94,46",Merbau,2,11415,"68,53,56",MAL_Saiburi,95,0.178236,0.082825
11664,"174,94,46",Merbau,3,11417,"140,37,196",MAL_Kedah,57,0.106942,0.045059
11665,"44,229,52",Ruteng,1,12690,"98,26,232",sea_banda,1091,0.722995,0.069029
11665,"44,229,52",Ruteng,2,12701,"109,127,236",sea_gulf_of_boni,418,0.277005,0.066213
11666,"200,7,233",Gulf of Leyte,1,12663,"71,126,244",sea_bohol,3466,0.153302,0.726777
11666,"200,7,233",Gulf of Leyte,2,12662,"70,26,240",sea_visayan,2969,0.131319,0.370569
11666,"200,7,233",Gulf of Leyte,3,12664,"172,126,248",sea_bohol,2405,0.106374,0.591054
11666,"200,7,233",Gulf of Leyte,4,11074,"106,117,75",PHI_Agusan,1246,0.055111,1.000000
11666,"200,7,233",Gulf of Leyte,5,11053,"237,64,211",PHI_Bool,1217,0.053828,1.000000
11667,"170,174,229",Surisina,1,12690,"98,26,232",sea_banda,824,0.871036,0.052135
11667,"170,174,229",Surisina,2,11190,"115,172,196",SUL_Bhauu,122,0.128964,0.142523
11668,"155,59,115",Ceram Sea,1,12667,"175,126,240",sea_davao_gulf,8358,0.484381,0.456472
11668,"155,59,115",Ceram Sea,2,12665,"73,126,232",sea_pacific_ocean,3586,0.207824,0.279806
11668,"155,59,115",Ceram Sea,3,12642,"49,26,236",sea_philippine,2019,0.117010,0.136835
11668,"155,59,115",Ceram Sea,4,12679,"87,26,248",sea_molucca,752,0.043582,0.038026
11668,"155,59,115",Ceram Sea,5,11072,"19,211,153",PHI_Kuambog,556,0.032223,0.889600
11669,"227,196,156",Sika,1,12689,"97,126,248",sea_banda,397,0.395025,0.041904
11669,"227,196,156",Sika,2,12690,"98,26,232",sea_banda,367,0.365174,0.023220
11669,"227,196,156",Sika,3,12691,"99,226,236",sea_banda,137,0.136318,0.006272
11669,"227,196,156",Sika,4,11188,"221,170,198",SUL_Tukangbesi,104,0.103483,0.288089
11670,"65,31,131",Maguindanao Coast,1,12667,"175,126,240",sea_davao_gulf,5371,0.908338,0.293337
11670,"65,31,131",Maguindanao Coast,2,12668,"76,26,244",sea_moro_gulf,414,0.070015,0.042073
11670,"65,31,131",Maguindanao Coast,3,11095,"64,71,99",PHI_Makar,78,0.013191,0.114706
11670,"65,31,131",Maguindanao Coast,4,11097,"10,61,7",PHI_Sarangani,32,0.005412,0.055459
11670,"65,31,131",Maguindanao Coast,5,12677,"85,126,240",sea_celebes,15,0.002537,0.001244
11671,"1,56,253",Kalabahi,1,12691,"99,226,236",sea_banda,645,0.948529,0.029529
11671,"1,56,253",Kalabahi,2,12687,"195,26,240",sea_banda,35,0.051471,0.001710
11672,"203,71,170",Ceram Sea,1,12679,"87,26,248",sea_molucca,6131,0.918777,0.310022
11672,"203,71,170",Ceram Sea,2,12667,"175,126,240",sea_davao_gulf,422,0.063240,0.023048
11672,"203,71,170",Ceram Sea,3,11214,"76,48,13",SUL_Sangihe,120,0.017983,0.188976
11673,"235,77,164",Kupang,1,12694,"102,126,248",sea_banda,706,0.623124,0.037653
11673,"235,77,164",Kupang,2,12703,"211,27,244",sea_flores,222,0.195940,0.015997
11673,"235,77,164",Kupang,3,12691,"99,226,236",sea_banda,205,0.180936,0.009385
11674,"33,224,165",Kubang Pasu,1,11417,"140,37,196",MAL_Kedah,206,0.861925,0.162846
11674,"33,224,165",Kubang Pasu,2,11415,"68,53,56",MAL_Saiburi,30,0.125523,0.026155
11674,"33,224,165",Kubang Pasu,3,11423,"106,252,113",THAI_Mardelang,3,0.012552,0.003650
11675,"87,101,197",Amfo’an,1,12691,"99,226,236",sea_banda,1740,0.884596,0.079659
11675,"87,101,197",Amfo’an,2,12694,"102,126,248",sea_banda,227,0.115404,0.012107
11676,"24,170,118",Molucca Sea,1,12678,"86,126,144",sea_celebes,4694,0.621969,0.328804
11676,"24,170,118",Molucca Sea,2,12677,"85,126,240",sea_celebes,1811,0.239963,0.150216
11676,"24,170,118",Molucca Sea,3,12667,"175,126,240",sea_davao_gulf,598,0.079237,0.032660
11676,"24,170,118",Molucca Sea,4,12679,"87,26,248",sea_molucca,444,0.058831,0.022451
11677,"80,177,70",Molucca Sea,1,12679,"87,26,248",sea_molucca,5181,0.717193,0.261984
11677,"80,177,70",Molucca Sea,2,11213,"132,116,26",SUL_Wenang,891,0.123339,0.594000
11677,"80,177,70",Molucca Sea,3,12680,"88,126,232",sea_molucca,662,0.091639,0.039416
11677,"80,177,70",Molucca Sea,4,12678,"86,126,144",sea_celebes,413,0.057171,0.028930
11677,"80,177,70",Molucca Sea,5,11214,"76,48,13",SUL_Sangihe,72,0.009967,0.113386
11678,"108,240,226",Perlis,1,11417,"140,37,196",MAL_Kedah,196,0.920188,0.154941
11678,"108,240,226",Perlis,2,11423,"106,252,113",THAI_Mardelang,10,0.046948,0.012165
11678,"108,240,226",Perlis,3,11416,"53,35,51",MAL_Terang,7,0.032864,0.005659
11679,"96,86,211",Atambua,1,12691,"99,226,236",sea_banda,1639,1.000000,0.075035
11680,"63,108,137",Yunnan Lakes,1,10873,"202,255,89",Shanchan_Shanchan,115,0.625000,0.062229
11680,"63,108,137",Yunnan Lakes,2,11474,"83,53,255",Wenfuzhou,33,0.179348,0.021181
11680,"63,108,137",Yunnan Lakes,3,1496,"43,15,48",LAKES EAST OF BURMA,20,0.108696,0.333333
11680,"63,108,137",Yunnan Lakes,4,10891,"220,121,247",Xiushan_Xiushan,16,0.086957,0.015936
11681,"147,101,152",Ceram Sea,1,12679,"87,26,248",sea_molucca,2473,0.402900,0.125051
11681,"147,101,152",Ceram Sea,2,12681,"189,26,236",sea_molucca,2017,0.328609,0.129911
11681,"147,101,152",Ceram Sea,3,12665,"73,126,232",sea_pacific_ocean,1381,0.224992,0.107756
11681,"147,101,152",Ceram Sea,4,11231,"145,103,116",MAL_Golea,266,0.043337,0.240072
11681,"147,101,152",Ceram Sea,5,12666,"74,26,236",sea_pacific_ocean,1,0.000163,0.000023
11682,"23,221,213",Ceram Sea,1,12681,"189,26,236",sea_molucca,3460,0.400648,0.222852
11682,"23,221,213",Ceram Sea,2,12679,"87,26,248",sea_molucca,2228,0.257990,0.112662
11682,"23,221,213",Ceram Sea,3,11228,"117,87,224",MAL_Wasile,821,0.095067,0.642410
11682,"23,221,213",Ceram Sea,4,12680,"88,126,232",sea_molucca,704,0.081519,0.041917
11682,"23,221,213",Ceram Sea,5,11230,"99,94,76",MAL_Jailolo,617,0.071445,0.766460
11683,"23,46,147",China Lakes,1,13054,"122,92,58",b_qianzhou_dayu_northwest,460,0.120482,0.641562
11683,"23,46,147",China Lakes,2,10401,"11,103,246",b_ezhou_yongxin,419,0.109743,0.424519
11683,"23,46,147",China Lakes,3,12098,"13,12,175",b_langzhou_wuling,323,0.084599,0.352620
11683,"23,46,147",China Lakes,4,8939,"235,163,189",b_hezhou_hanshan,274,0.071765,0.380556
11683,"23,46,147",China Lakes,5,13001,"172,71,165",b_luzhou_lujiang_northeast,267,0.069932,0.250234
11684,"187,106,74",Baukau,1,12691,"99,226,236",sea_banda,1662,1.000000,0.076088
11685,"161,174,167",Ceram Sea,1,12681,"189,26,236",sea_molucca,1954,0.513940,0.125853
11685,"161,174,167",Ceram Sea,2,12680,"88,126,232",sea_molucca,738,0.194108,0.043942
11685,"161,174,167",Ceram Sea,3,11228,"117,87,224",MAL_Wasile,430,0.113098,0.336463
11685,"161,174,167",Ceram Sea,4,11229,"89,33,242",MAL_Ternate,208,0.054708,0.464286
11685,"161,174,167",Ceram Sea,5,11226,"79,11,28",MAL_Tidore,165,0.043398,0.280612
11686,"124,114,58",Ilwaki,1,12691,"99,226,236",sea_banda,602,1.000000,0.027560
11687,"252,188,2",Wonreli,1,12692,"39,51,105",sea_banda,119,0.762821,0.007225
11687,"252,188,2",Wonreli,2,12691,"99,226,236",sea_banda,37,0.237179,0.001694
11688,"7,143,182",East Banda Sea,1,12683,"51,127,244",sea_ceram,4829,0.559106,0.336071
11688,"7,143,182",East Banda Sea,2,12827,"74,91,175",Halmahera Sea,2697,0.312261,0.263430
11688,"7,143,182",East Banda Sea,3,11225,"96,98,140",MAL_Weda,793,0.091814,0.758852
11688,"7,143,182",East Banda Sea,4,11222,"122,191,186",MAL_Waisai,197,0.022809,0.268759
11688,"7,143,182",East Banda Sea,5,12680,"88,126,232",sea_molucca,111,0.012852,0.006609
11689,"98,54,66",East Banda Sea,1,12680,"88,126,232",sea_molucca,2741,0.590605,0.163203
11689,"98,54,66",East Banda Sea,2,11224,"117,130,114",MAL_Bacan,918,0.197802,0.967334
11689,"98,54,66",East Banda Sea,3,12684,"92,26,248",sea_ceram,579,0.124758,0.038314
11689,"98,54,66",East Banda Sea,4,12683,"51,127,244",sea_ceram,315,0.067873,0.021922
11689,"98,54,66",East Banda Sea,5,11225,"96,98,140",MAL_Weda,87,0.018746,0.083254
11690,"163,82,59",East Banda Sea,1,12684,"92,26,248",sea_ceram,4444,0.707869,0.294071
11690,"163,82,59",East Banda Sea,2,12683,"51,127,244",sea_ceram,1006,0.160242,0.070012
11690,"163,82,59",East Banda Sea,3,11223,"204,15,104",MAL_Obi,770,0.122651,0.964912
11690,"163,82,59",East Banda Sea,4,11216,"118,127,51",MAL_Sula,58,0.009239,0.056863
11691,"213,80,151",West Banda Sea,1,12685,"93,26,232",sea_gulf_of_tomini,3983,0.490638,0.432606
11691,"213,80,151",West Banda Sea,2,11212,"132,206,189",SUL_Bolaang,1248,0.153732,0.911614
11691,"213,80,151",West Banda Sea,3,12680,"88,126,232",sea_molucca,1134,0.139690,0.067520
11691,"213,80,151",West Banda Sea,4,11165,"37,39,41",IMPASSABLE Sulawesi Mountains 1,854,0.105198,0.808712
11691,"213,80,151",West Banda Sea,5,11211,"111,237,159",SUL_Suwawa,636,0.078344,0.551127
11692,"123,176,41",Molucca Sea,1,12675,"183,126,232",sea_celebes,5144,0.630160,0.347427
11692,"123,176,41",Molucca Sea,2,12678,"86,126,144",sea_celebes,2081,0.254931,0.145769
11692,"123,176,41",Molucca Sea,3,12679,"87,26,248",sea_molucca,785,0.096166,0.039695
11692,"123,176,41",Molucca Sea,4,11213,"132,116,26",SUL_Wenang,140,0.017151,0.093333
11692,"123,176,41",Molucca Sea,5,11211,"111,237,159",SUL_Suwawa,13,0.001593,0.011265
11693,"101,37,114",Timor Sea,1,12691,"99,226,236",sea_banda,6078,0.497626,0.278258
11693,"101,37,114",Timor Sea,2,12692,"39,51,105",sea_banda,4801,0.393074,0.291500
11693,"101,37,114",Timor Sea,3,11218,"34,36,61",MAL_Ambwan,558,0.045685,0.453659
11693,"101,37,114",Timor Sea,4,12684,"92,26,248",sea_ceram,478,0.039135,0.031630
11693,"101,37,114",Timor Sea,5,12693,"101,26,244",sea_banda,197,0.016129,0.011875
11694,"106,206,96",West Banda Sea,1,12688,"96,26,244",sea_banda,3854,0.386870,0.555491
11694,"106,206,96",West Banda Sea,2,12687,"195,26,240",sea_banda,3301,0.331359,0.161308
11694,"106,206,96",West Banda Sea,3,12689,"97,126,248",sea_banda,1260,0.126481,0.132996
11694,"106,206,96",West Banda Sea,4,11193,"56,63,56",SUL_Banggai,1169,0.117346,0.969320
11694,"106,206,96",West Banda Sea,5,11194,"124,95,68",SUL_Balantak,192,0.019273,0.256684
11695,"253,242,252",Sanana,1,11212,"132,206,189",SUL_Bolaang,121,0.340845,0.088386
11695,"253,242,252",Sanana,2,11213,"132,116,26",SUL_Wenang,101,0.284507,0.067333
11695,"253,242,252",Sanana,3,12675,"183,126,232",sea_celebes,101,0.284507,0.006822
11695,"253,242,252",Sanana,4,12680,"88,126,232",sea_molucca,32,0.090141,0.001905
11696,"60,254,114",Taliabu,1,12675,"183,126,232",sea_celebes,259,0.455185,0.017493
11696,"60,254,114",Taliabu,2,11165,"37,39,41",IMPASSABLE Sulawesi Mountains 1,202,0.355009,0.191288
11696,"60,254,114",Taliabu,3,11211,"111,237,159",SUL_Suwawa,108,0.189807,0.093588
11697,"158,252,82",Namrole,1,12680,"88,126,232",sea_molucca,890,1.000000,0.052992
11698,"70,135,205",West Banda Sea,1,12689,"97,126,248",sea_banda,1094,0.151944,0.115474
11698,"70,135,205",West Banda Sea,2,11166,"43,45,47",IMPASSABLE Sulawesi Mountains 2,968,0.134444,0.132403
11698,"70,135,205",West Banda Sea,3,11181,"95,192,221",SUL_Pano,732,0.101667,0.895961
11698,"70,135,205",West Banda Sea,4,12688,"96,26,244",sea_banda,636,0.088333,0.091669
11698,"70,135,205",West Banda Sea,5,11178,"84,78,61",SUL_Ussu,566,0.078611,1.000000
11699,"247,115,91",Namlea,1,12680,"88,126,232",sea_molucca,815,1.000000,0.048526
11700,"168,52,59",Straits of Makassar,1,12707,"115,27,240",sea_makassar_strait,7087,0.432794,0.577070
11700,"168,52,59",Straits of Makassar,2,12708,"116,127,244",sea_java,5926,0.361893,0.505200
11700,"168,52,59",Straits of Makassar,3,11202,"140,31,17",SUL_Lemo_Lemo,881,0.053802,0.747243
11700,"168,52,59",Straits of Makassar,4,11203,"6,132,84",SUL_Tamala,767,0.046840,1.000000
11700,"168,52,59",Straits of Makassar,5,11166,"43,45,47",IMPASSABLE Sulawesi Mountains 2,604,0.036885,0.082615
11701,"192,141,37",Ambon,1,12680,"88,126,232",sea_molucca,398,0.949881,0.023698
11701,"192,141,37",Ambon,2,11224,"117,130,114",MAL_Bacan,21,0.050119,0.022129
11702,"13,113,36",Piru,1,12680,"88,126,232",sea_molucca,1007,0.923853,0.059958
11702,"13,113,36",Piru,2,11226,"79,11,28",MAL_Tidore,73,0.066972,0.124150
11702,"13,113,36",Piru,3,11224,"117,130,114",MAL_Bacan,10,0.009174,0.010537
11703,"247,25,77",Straits of Makassar,1,12706,"114,227,236",sea_makassar_strait,5176,0.629607,0.435727
11703,"247,25,77",Straits of Makassar,2,11150,"42,43,30",BOR_Sangkulirang,1759,0.213964,0.808736
11703,"247,25,77",Straits of Makassar,3,11149,"124,158,173",BOR_Sangkira,820,0.099745,0.344393
11703,"247,25,77",Straits of Makassar,4,12674,"82,26,248",sea_celebes,354,0.043060,0.019302
11703,"247,25,77",Straits of Makassar,5,12707,"115,27,240",sea_makassar_strait,56,0.006812,0.004560
11704,"192,119,79",Sulawesi Sea,1,12674,"82,26,248",sea_celebes,5407,0.920497,0.294820
11704,"192,119,79",Sulawesi Sea,2,12676,"54,20,230",sea_celebes,372,0.063330,0.023875
11704,"192,119,79",Sulawesi Sea,3,11150,"42,43,30",BOR_Sangkulirang,85,0.014471,0.039080
11704,"192,119,79",Sulawesi Sea,4,11152,"41,119,4",BOR_Tapean,10,0.001702,0.005552
11705,"129,236,216",Sulawesi Sea,1,12674,"82,26,248",sea_celebes,3640,0.371922,0.198473
11705,"129,236,216",Sulawesi Sea,2,11158,"216,239,64",BOR_Lahad_Datu,2105,0.215081,1.000000
11705,"129,236,216",Sulawesi Sea,3,12672,"80,126,240",sea_sulu,1664,0.170021,0.081048
11705,"129,236,216",Sulawesi Sea,4,11156,"29,53,37",BOR_Tawau,1400,0.143047,0.915033
11705,"129,236,216",Sulawesi Sea,5,11160,"87,145,128",BOR_Kinabatangan,549,0.056095,0.345500
11706,"13,143,13",Bobot,1,12683,"51,127,244",sea_ceram,472,0.401361,0.032848
11706,"13,143,13",Bobot,2,11227,"188,101,184",MAL_Koye,284,0.241497,0.330617
11706,"13,143,13",Bobot,3,11225,"96,98,140",MAL_Weda,165,0.140306,0.157895
11706,"13,143,13",Bobot,4,11226,"79,11,28",MAL_Tidore,122,0.103741,0.207483
11706,"13,143,13",Bobot,5,12680,"88,126,232",sea_molucca,77,0.065476,0.004585
11707,"26,217,219",Masiwang,1,11227,"188,101,184",MAL_Koye,427,0.456197,0.497090
11707,"26,217,219",Masiwang,2,12681,"189,26,236",sea_molucca,247,0.263889,0.015909
11707,"26,217,219",Masiwang,3,11226,"79,11,28",MAL_Tidore,227,0.242521,0.386054
11707,"26,217,219",Masiwang,4,11228,"117,87,224",MAL_Wasile,27,0.028846,0.021127
11707,"26,217,219",Masiwang,5,12680,"88,126,232",sea_molucca,8,0.008547,0.000476
11708,"61,175,41",Sulawesi Sea,1,12671,"79,26,236",sea_sulu,6239,0.587587,0.339519
11708,"61,175,41",Sulawesi Sea,2,12672,"80,126,240",sea_sulu,4152,0.391034,0.202231
11708,"61,175,41",Sulawesi Sea,3,11161,"96,70,76",BOR_Marudu,112,0.010548,0.062291
11708,"61,175,41",Sulawesi Sea,4,11046,"188,120,88",PHI_Balabac,69,0.006498,0.120209
11708,"61,175,41",Sulawesi Sea,5,11160,"87,145,128",BOR_Kinabatangan,46,0.004332,0.028949
11709,"18,207,167",Tidore,1,12667,"175,126,240",sea_davao_gulf,234,0.627346,0.012780
11709,"18,207,167",Tidore,2,12679,"87,26,248",sea_molucca,93,0.249330,0.004703
11709,"18,207,167",Tidore,3,12678,"86,126,144",sea_celebes,46,0.123324,0.003222
11710,"146,21,185",Ternate,1,12667,"175,126,240",sea_davao_gulf,243,0.754658,0.013271
11710,"146,21,185",Ternate,2,12678,"86,126,144",sea_celebes,79,0.245342,0.005534
11711,"152,205,94",Tobelo,1,12667,"175,126,240",sea_davao_gulf,754,1.000000,0.041180
11712,"129,40,122",Sulu Sea,1,12628,"136,216,244",sea_west_philippine,6228,0.478194,0.342574
11712,"129,40,122",Sulu Sea,2,12671,"79,26,236",sea_sulu,4639,0.356189,0.252449
11712,"129,40,122",Sulu Sea,3,11045,"147,117,206",PHI_Pala_wan,1106,0.084920,1.000000
11712,"129,40,122",Sulu Sea,4,11044,"96,95,67",PHI_Tagbanwa,980,0.075246,0.950533
11712,"129,40,122",Sulu Sea,5,11046,"188,120,88",PHI_Balabac,71,0.005451,0.123693
11713,"89,77,27",Morotai,1,12667,"175,126,240",sea_davao_gulf,421,1.000000,0.022993
11714,"141,211,89",Wasile,1,12667,"175,126,240",sea_davao_gulf,505,1.000000,0.027581
11715,"53,65,228",Binagara,1,12667,"175,126,240",sea_davao_gulf,313,1.000000,0.017094
11716,"200,215,211",Bajan,1,12679,"87,26,248",sea_molucca,478,0.935421,0.024171
11716,"200,215,211",Bajan,2,11214,"76,48,13",SUL_Sangihe,33,0.064579,0.051969
11717,"71,34,94",Obira,1,12679,"87,26,248",sea_molucca,484,0.923664,0.024474
11717,"71,34,94",Obira,2,12680,"88,126,232",sea_molucca,40,0.076336,0.002382
11718,"176,84,194",Weda,1,12667,"175,126,240",sea_davao_gulf,407,0.855042,0.022228
11718,"176,84,194",Weda,2,12679,"87,26,248",sea_molucca,62,0.130252,0.003135
11718,"176,84,194",Weda,3,11214,"76,48,13",SUL_Sangihe,7,0.014706,0.011024
11719,"121,132,179",Gane,1,12679,"87,26,248",sea_molucca,338,0.949438,0.017091
11719,"121,132,179",Gane,2,11214,"76,48,13",SUL_Sangihe,18,0.050562,0.028346
11720,"160,129,105",Maba,1,12667,"175,126,240",sea_davao_gulf,388,1.000000,0.021191
11721,"15,24,36",Sulu Sea,1,12629,"37,226,248",sea_west_philippine,8683,0.947305,0.200240
11721,"15,24,36",Sulu Sea,2,12628,"136,216,244",sea_west_philippine,483,0.052695,0.026568
11722,"18,137,58",Waigeo,1,12681,"189,26,236",sea_molucca,324,0.500773,0.020868
11722,"18,137,58",Waigeo,2,12679,"87,26,248",sea_molucca,174,0.268934,0.008799
11722,"18,137,58",Waigeo,3,12665,"73,126,232",sea_pacific_ocean,149,0.230294,0.011626
11723,"82,183,7",Samate,1,11231,"145,103,116",MAL_Golea,246,0.600000,0.222022
11723,"82,183,7",Samate,2,12679,"87,26,248",sea_molucca,121,0.295122,0.006119
11723,"82,183,7",Samate,3,12681,"189,26,236",sea_molucca,43,0.104878,0.002770
11724,"128,6,224",Matbat,1,11230,"99,94,76",MAL_Jailolo,188,0.488312,0.233540
11724,"128,6,224",Matbat,2,12681,"189,26,236",sea_molucca,152,0.394805,0.009790
11724,"128,6,224",Matbat,3,11231,"145,103,116",MAL_Golea,30,0.077922,0.027076
11724,"128,6,224",Matbat,4,12679,"87,26,248",sea_molucca,15,0.038961,0.000758
11725,"89,83,119",Manila Bay,1,12767,"40,60,100",sea_south_china,6512,0.626033,0.061910
11725,"89,83,119",Manila Bay,2,12629,"37,226,248",sea_west_philippine,3890,0.373967,0.089708
11726,"76,34,174",Coast of Palawan,1,12629,"37,226,248",sea_west_philippine,5146,0.785529,0.118673
11726,"76,34,174",Coast of Palawan,2,12758,"39,27,244",sea_south_china,1405,0.214471,0.022920
11727,"236,66,154",Coast of Palawan,1,12758,"39,27,244",sea_south_china,4540,1.000000,0.074062
11728,"73,106,48",Maguindanao Coast,1,12668,"76,26,244",sea_moro_gulf,5139,0.535480,0.522256
11728,"73,106,48",Maguindanao Coast,2,12673,"181,126,244",sea_celebes,1870,0.194853,0.189751
11728,"73,106,48",Maguindanao Coast,3,11084,"43,41,28",PHI_Bolong,1043,0.108680,0.654739
11728,"73,106,48",Maguindanao Coast,4,12669,"77,226,248",sea_sulu,724,0.075440,0.042015
11728,"73,106,48",Maguindanao Coast,5,12677,"85,126,240",sea_celebes,419,0.043659,0.034754
11729,"9,113,201",Gulf of Leyte,1,12670,"178,226,232",sea_sulu,3188,0.234861,0.171749
11729,"9,113,201",Gulf of Leyte,2,12661,"69,126,236",sea_sibuyan,2526,0.186091,0.255384
11729,"9,113,201",Gulf of Leyte,3,12669,"77,226,248",sea_sulu,1910,0.140710,0.110840
11729,"9,113,201",Gulf of Leyte,4,11063,"242,111,139",PHI_Hamtik,1228,0.090467,1.000000
11729,"9,113,201",Gulf of Leyte,5,11062,"170,153,196",PHI_Irong_Irong,1197,0.088183,0.977143
11730,"192,11,163",Coast of Luzon,1,12749,"30,127,248",sea_south_china,5743,0.634516,0.149429
11730,"192,11,163",Coast of Luzon,2,12626,"134,226,236",sea_west_philippine,1834,0.202630,0.139489
11730,"192,11,163",Coast of Luzon,3,12629,"37,226,248",sea_west_philippine,980,0.108275,0.022600
11730,"192,11,163",Coast of Luzon,4,12767,"40,60,100",sea_south_china,494,0.054580,0.004696
11731,"58,99,175",Manila Bay,1,12767,"40,60,100",sea_south_china,8930,1.000000,0.084898
11732,"252,151,110",Coast of Luzon,1,12629,"37,226,248",sea_west_philippine,4530,0.653868,0.104467
11732,"252,151,110",Coast of Luzon,2,12627,"35,26,240",sea_west_philippine,1947,0.281033,0.115969
11732,"252,151,110",Coast of Luzon,3,12767,"40,60,100",sea_south_china,451,0.065098,0.004288
11733,"185,95,241",Champa Sea,1,12737,"18,127,240",sea_north_natuna,14446,0.998617,0.538106
11733,"185,95,241",Champa Sea,2,12736,"17,27,236",sea_north_natuna,20,0.001383,0.001295
11734,"179,31,228",Champa Sea,1,12758,"39,27,244",sea_south_china,13652,0.777936,0.222708
11734,"179,31,228",Champa Sea,2,12737,"18,127,240",sea_north_natuna,3024,0.172318,0.112642
11734,"179,31,228",Champa Sea,3,12755,"136,27,232",sea_south_china,526,0.029973,0.014067
11734,"179,31,228",Champa Sea,4,12759,"140,127,248",sea_south_china,347,0.019773,0.020628
11735,"166,39,181",Biak Bay,1,12666,"74,26,236",sea_pacific_ocean,5510,0.705506,0.127629
11735,"166,39,181",Biak Bay,2,12665,"73,126,232",sea_pacific_ocean,1887,0.241613,0.147238
11735,"166,39,181",Biak Bay,3,12681,"189,26,236",sea_molucca,413,0.052881,0.026601
11736,"28,113,13",Ceram Sea,1,12681,"189,26,236",sea_molucca,2974,0.651193,0.191550
