"line_number","barony","expected_name","current_id","current_name","new_id","new_name","reason","status"
"37652","b_lejlotka","lejlotka","5375","Lejlotka","","","already_matches_expected_name","kept"
"37657","b_trotskhoper","trotskhoper","5376","Trotskhoper","","","already_matches_expected_name","kept"
"37666","b_balachev","balachev","5377","Balachev","","","already_matches_expected_name","kept"
"37671","b_khoper","khoper","5378","Khoper","","","already_matches_expected_name","kept"
"37676","b_viazovka","viazovka","5379","Viazovka","","","already_matches_expected_name","kept"
"37694","b_tambov","tambov","5353","Tambov","","","already_matches_expected_name","kept"
"37699","b_szava","szava","5354","Szava","","","already_matches_expected_name","kept"
"37708","b_matya","matya","5356","Matya","","","already_matches_expected_name","kept"
"37713","b_plavitza","plavitza","5355","Plavitza","","","already_matches_expected_name","kept"
"37722","b_durovka","durovka","5388","Durovka","","","already_matches_expected_name","kept"
"37727","b_kolychev","kolychev","5389","Kolychev","","","already_matches_expected_name","kept"
"37732","b_repnoye","repnoye","5498","Repnoye","","","already_matches_expected_name","kept"
"37758","b_perm","perm","886","Perm","","","already_matches_expected_name","kept"
"37763","b_kungur","kungur","5434","Kungur","","","already_matches_expected_name","kept"
"37768","b_ovinskoi","ovinskoi","5436","Ovinskoi","","","already_matches_expected_name","kept"
"37773","b_krasnooufimsk","krasnooufimsk","5435","Krasnooufimsk","","","already_matches_expected_name","kept"
"37788","b_sebur","sebur","5437","Sebur","","","already_matches_expected_name","kept"
"37793","b_okhansk","okhansk","5438","Okhansk","","","already_matches_expected_name","kept"
"37804","b_aluchi","aluchi","5439","Aluchi","","","already_matches_expected_name","kept"
"37809","b_saraninskor","saraninskor","5440","Saraninskor","","","already_matches_expected_name","kept"
"37818","b_lysva","lysva","5441","Lysva","","","already_matches_expected_name","kept"
"37823","b_kutamych","kutamych","5442","Kutamych","","","already_matches_expected_name","kept"
"37828","b_serga","serga","5443","Serga","","","already_matches_expected_name","kept"
"37833","b_sylva","sylva","5444","Sylva","","","already_matches_expected_name","kept"
"37842","b_kumych","kumych","5445","Kumych","","","already_matches_expected_name","kept"
"37847","b_bisserskaya","bisserskaya","5446","Bisserskaya","","","already_matches_expected_name","kept"
"37858","b_klenovskaya","klenovskaya","5447","Klenovskaya","","","already_matches_expected_name","kept"
"37869","b_kirgichanskaya","kirgichanskaya","5448","Kirgichanskaya","","","already_matches_expected_name","kept"
"37893","b_ural","ural","889","Ural","","","already_matches_expected_name","kept"
"37898","b_vilva","vilva","5453","Vilva","","","already_matches_expected_name","kept"
"37903","b_solikamsk","solikamsk","5454","Solikamsk","","","already_matches_expected_name","kept"
"37924","b_votkinsk","votkinsk","5449","Votkinsk","","","already_matches_expected_name","kept"
"37935","b_nytva","nytva","5450","Nytva","","","already_matches_expected_name","kept"
"37940","b_obva","obva","5451","Obva","","","already_matches_expected_name","kept"
"37945","b_krasnokamsk","krasnokamsk","5452","Krasnokamsk","","","already_matches_expected_name","kept"
"37960","b_kerken","kerken","5455","Kerken","","","already_matches_expected_name","kept"
"37965","b_shimal","shimal","5456","Shimal","","","already_matches_expected_name","kept"
"37970","b_akchim","akchim","5457","Akchim","","","already_matches_expected_name","kept"
"37988","b_kargadan","kargadan","888","Kargadan","","","already_matches_expected_name","kept"
"37993","b_kasib","kasib","5458","Kasib","","","already_matches_expected_name","kept"
"37998","b_koca","koca","5459","Koca","","","already_matches_expected_name","kept"
"38003","b_karsovay","karsovay","5460","Karsovay","","","already_matches_expected_name","kept"
"38012","b_palniki","palniki","5461","Palniki","","","already_matches_expected_name","kept"
"38017","b_lolog","lolog","5462","Lolog","","","already_matches_expected_name","kept"
"38022","b_kai","kai","612","Kai","","","already_matches_expected_name","kept"
"38031","b_glazov","glazov","5463","Glazov","","","already_matches_expected_name","kept"
"38036","b_igra","igra","5464","Igra","","","already_matches_expected_name","kept"
"38041","b_uva","uva","5465","Uva","","","already_matches_expected_name","kept"
"38054","b_kolyn","kolyn","5466","Kolyn","","","already_matches_expected_name","kept"
"38063","b_nukrat","nukrat","5467","Nukrat","","","already_matches_expected_name","kept"
"38068","b_suna","suna","5468","Suna","","","already_matches_expected_name","kept"
"38073","b_arkul","arkul","5469","Arkul","","","already_matches_expected_name","kept"
"38099","b_ufa","ufa","615","Ufa","","","already_matches_expected_name","kept"
"38104","b_sim","sim","5476","Sim","","","already_matches_expected_name","kept"
"38119","b_birsk","birsk","5475","Birsk","","","already_matches_expected_name","kept"
"38130","b_yeldiatzkaya","yeldiatzkaya","5477","Yeldiatzkaya","","","already_matches_expected_name","kept"
"38151","b_prigoro_tabynsk","prigoro_tabynsk","5479","Prigorod Tabynsk","","","no_unique_definition_match","unresolved"
"38162","b_bielaya","bielaya","5480","Bielaya","","","already_matches_expected_name","kept"
"38180","b_sakmara","sakmara","5483","Sakmara","","","already_matches_expected_name","kept"
"38185","b_kaginskoi","kaginskoi","5482","Kaginskoi","","","already_matches_expected_name","kept"
"38190","b_verkouralsk","verkouralsk","5485","Verkouralsk","","","already_matches_expected_name","kept"
"38201","b_yuldybayevo","yuldybayevo","5484","Yuldybayevo","","","already_matches_expected_name","kept"
"38216","b_yanokul","yanokul","5481","Yanokul","","","already_matches_expected_name","kept"
"38221","b_inzer","inzer","5478","Inzer","","","already_matches_expected_name","kept"
"38239","b_achichskaya","achichskaya","5497","Achichskaya","","","already_matches_expected_name","kept"
"38250","b_arti","arti","5496","Arti","","","already_matches_expected_name","kept"
"38255","b_yamantau","yamantau","5495","Yamantau","","","already_matches_expected_name","kept"
"38264","b_duvan","duvan","5494","Duvan","","","already_matches_expected_name","kept"
"38269","b_parizh","parizh","5493","Parizh","","","already_matches_expected_name","kept"
"38278","b_karabash","karabash","5490","Karabash","","","already_matches_expected_name","kept"
"38283","b_revda","revda","5491","Revda","","","already_matches_expected_name","kept"
"38288","b_zlatoust","zlatoust","5492","Zlatoust","","","already_matches_expected_name","kept"
"38303","b_uiska","uiska","5487","Uiska","","","already_matches_expected_name","kept"
"38308","b_yumanova","yumanova","5486","Yumanova","","","already_matches_expected_name","kept"
"38319","b_satka","satka","5488","Satka","","","already_matches_expected_name","kept"
"38324","b_ust-katav","ust-katav","5489","Ust-Katav","","","already_matches_expected_name","kept"
"38348","b_yekaterinburg","yekaterinburg","5519","Yekaterinburg","","","already_matches_expected_name","kept"
"38359","b_alapaevsk","alapaevsk","5520","Alapaevsk","","","already_matches_expected_name","kept"
"38370","b_irbit","irbit","5521","Irbit","","","already_matches_expected_name","kept"
"38375","b_kamychlov","kamychlov","5522","Kamychlov","","","already_matches_expected_name","kept"
"38396","b_chadrinsk","chadrinsk","5525","Chadrinsk","","","already_matches_expected_name","kept"
"38407","b_iset","iset","5523","Iset","","","already_matches_expected_name","kept"
"38412","b_baklanska","baklanska","5528","Baklanska","","","already_matches_expected_name","kept"
"38433","b_chelabinsk","chelabinsk","5526","Chelabinsk","","","already_matches_expected_name","kept"
"38444","b_troizk","troizk","5527","Troizk","","","already_matches_expected_name","kept"
"38449","b_silach","silach","5524","Silach","","","already_matches_expected_name","kept"
"38487","b_tyumen","tyumen","891","Tyumen","","","already_matches_expected_name","kept"
"38493","b_terom","terom","5889","Terom","","","already_matches_expected_name","kept"
"38499","b_turinsk","turinsk","5888","Turinsk","","","already_matches_expected_name","kept"
"38505","b_shantoskoye","shantoskoye","5887","Shantoskoye","","","already_matches_expected_name","kept"
"38515","b_laia","laia","5885","Laia","","","already_matches_expected_name","kept"
"38521","b_tagil","tagil","5884","Tagil","","","already_matches_expected_name","kept"
"38527","b_deriabinskoye","deriabinskoye","5886","Deriabinskoye","","","already_matches_expected_name","kept"
"38537","b_tabary","tabary","5882","Tabary","","","already_matches_expected_name","kept"
"38543","b_tura_kala","tura_kala","5881","Tura Kala","","","already_matches_expected_name","kept"
"38549","b_oblacas","oblacas","5883","Oblacas","","","already_matches_expected_name","kept"
"38559","b_neramkary","neramkary","5879","Neramkary","","","already_matches_expected_name","kept"
"38565","b_verkhoturye","verkhoturye","5880","Verkhoturye","","","already_matches_expected_name","kept"
"38584","b_tselym_dalyn","tselym_dalyn","892","Tselym-Balyn","","","no_unique_definition_match","unresolved"
"38590","b_chukas_vosh","chukas_vosh","5877","Chukas Vosh","","","already_matches_expected_name","kept"
"38596","b_topar_vosh","topar_vosh","5878","Topar Vosh","","","already_matches_expected_name","kept"
"38606","b_kharam-vosh","kharam-vosh","887","Kharom-Vosh","","","no_unique_definition_match","unresolved"
"38612","b_kari_pospat_vosh","kari_pospat_vosh","5867","Kari Pospat Vosh","","","already_matches_expected_name","kept"
"38618","b_arant","arant","5868","Arant","","","already_matches_expected_name","kept"
"38628","b_kartauzh","kartauzh","5870","Kartauzh","","","already_matches_expected_name","kept"
"38634","b_kandiskaya","kandiskaya","5869","Kandiskaya","","","already_matches_expected_name","kept"
"38653","b_pelym","pelym","5871","Pelym","","","already_matches_expected_name","kept"
"38659","b_sosva","sosva","5872","Sosva","","","already_matches_expected_name","kept"
"38665","b_totkarak","totkarak","5873","Totkarak","","","already_matches_expected_name","kept"
"38675","b_koshuki","koshuki","5874","Koshuki","","","already_matches_expected_name","kept"
"38681","b_alymka","alymka","5875","Alymka","","","already_matches_expected_name","kept"
"38687","b_chalbych","chalbych","5876","Chalbych","","","already_matches_expected_name","kept"
"38706","b_surgut","surgut","893","Surgut","","","already_matches_expected_name","kept"
"38712","b_khanty-mansiisk","khanty-mansiisk","890","Khanty-Mansiisk","","","already_matches_expected_name","kept"
"38718","b_yugan","yugan","5896","Yugan","","","already_matches_expected_name","kept"
"38728","b_sukhorukova","sukhorukova","5865","Sukhorukova","","","already_matches_expected_name","kept"
"38734","b_belogorye","belogorye","5866","Belogorye","","","already_matches_expected_name","kept"
"38744","b_nizyani","nizyani","5897","Nizyani","","","already_matches_expected_name","kept"
"38750","b_atlym","atlym","5898","Atlym","","","already_matches_expected_name","kept"
"38756","b_karymkary","karymkary","5899","Karymkary","","","already_matches_expected_name","kept"
"38781","b_sibir","sibir","7006","Sibir","","","already_matches_expected_name","kept"
"38787","b_asmaak","asmaak","7008","Asmaak","","","already_matches_expected_name","kept"
"38793","b_vagaiskoy","vagaiskoy","7010","Vagaiskoy","","","already_matches_expected_name","kept"
"38803","b_tobol","tobol","898","Tobol","","","already_matches_expected_name","kept"
"38809","b_koshley_vosh","koshley_vosh","7002","Koshley Vosh","","","already_matches_expected_name","kept"
"38815","b_uluskate","uluskate","7003","Uluskate","","","already_matches_expected_name","kept"
"38821","b_liniek","liniek","7004","Liniek","","","already_matches_expected_name","kept"
"38831","b_demiianka","demiianka","7000","Demiianka","","","already_matches_expected_name","kept"
"38837","b_selinga","selinga","7005","Selinga","","","already_matches_expected_name","kept"
"38847","b_bardak","bardak","7001","Bardak","","","already_matches_expected_name","kept"
"38853","b_berisiy","berisiy","7007","Berisiy","","","already_matches_expected_name","kept"
"38859","b_yorgaet","yorgaet","7009","Yorgaet","","","already_matches_expected_name","kept"
"38878","b_ishim","ishim","1223","Ishim","","","already_matches_expected_name","kept"
"38884","b_ust-ishim","ust-ishim","7016","Ust-Ishim","","","already_matches_expected_name","kept"
"38890","b_omgul","omgul","7027","Omgul","","","already_matches_expected_name","kept"
"38896","b_vikulova","vikulova","7029","Vikulova","","","already_matches_expected_name","kept"
"38906","b_dolgujar","dolgujar","7015","Dolgujar","","","already_matches_expected_name","kept"
"38912","b_vagay","vagay","7014","Vagay","","","already_matches_expected_name","kept"
"38918","b_yalu_torovsk","yalu_torovsk","7017","Yalu Torovsk","","","already_matches_expected_name","kept"
"38924","b_kurtan","kurtan","7057","Kurtan","","","already_matches_expected_name","kept"
"38943","b_tara","tara","1306","Tara","","","already_matches_expected_name","kept"
"38949","b_zavialova","zavialova","7028","Zavialova","","","already_matches_expected_name","kept"
"38955","b_kulema","kulema","7011","Kulema","","","already_matches_expected_name","kept"
"38961","b_kartaszevo","kartaszevo","7012","Kartaszevo","","","already_matches_expected_name","kept"
"38971","b_kazanskoye","kazanskoye","7030","Kazanskoye","","","already_matches_expected_name","kept"
"38977","b_tenis","tenis","7031","Tenis","","","already_matches_expected_name","kept"
"38983","b_tukalinsk","tukalinsk","7032","Tukalinsk","","","already_matches_expected_name","kept"
"38993","b_petropavolsk","petropavolsk","7013","Petropavolsk","","","already_matches_expected_name","kept"
"38999","b_sargatka","sargatka","7033","Sargatka","","","already_matches_expected_name","kept"
