"source_title_id","source_tier","cluster_key","source_root_title","in_master","status","relation_type","rewrite_allowed","canonical_namespace","canonical_title_id"
"c_lingxi","c","h_china > k_kuizhou > d_wuxi","h_china","yes","mapped","exact","yes","vanilla","c_lingxi"
"b_shangyong","b","h_china > k_shannan > d_xiangdeng","h_china","yes","mapped","contextual","yes","mod","b_shangyong_china"
"c_rouyuan","c","h_china > k_daibei > d_sanggan","h_china","yes","mapped","exact","yes","vanilla","c_rouyuan"
"b_qingyang","b","h_china > k_jiangdong > d_xuanshe","h_china","yes","mapped","exact","yes","vanilla","b_qingyang"
"b_huayin","b","h_china > k_guannei > d_yongxing","h_china","yes","mapped","contextual","yes","mod","b_huayin_china"
"c_xinhzou","c","h_china > k_jiangxi > d_dingjiang","h_china","yes","mapped","exact","yes","vanilla","c_xinhzou"
"b_chengcheng","b","h_china > k_guannei > d_fufang","h_china","yes","mapped","exact","yes","vanilla","b_chengcheng"
"b_changju","b","h_china > k_guannei > d_xingfeng","h_china","yes","mapped","exact","yes","vanilla","b_changju"
"b_yangchun","b","h_china > k_lingnan > d_lingnan","h_china","yes","mapped","exact","yes","vanilla","b_yangchun"
"d_fengxiang","d","h_china > k_guannei > d_fengxiang","h_china","yes","mapped","contextual","yes","mod","d_fengxiang_china"
"b_xinhui","b","h_china > k_lingnan > d_lingnan","h_china","yes","mapped","exact","yes","vanilla","b_xinhui"
"d_tuodong","d","h_china > k_dali > d_tuodong","h_china","yes","mapped","contextual","yes","mod","d_tuodong"
"c_daozhou","c","h_china > k_hunan > d_lingling","h_china","yes","mapped","contextual","yes","mod","c_daozhou_china"
"b_zhangye","b","h_china > k_hexi > d_gansu","h_china","yes","mapped","exact","yes","vanilla","b_zhangye"
"b_yongnian","b","h_china > k_hebei > d_xingming","h_china","yes","mapped","exact","yes","vanilla","b_yongnian"
"b_xiutu","b","h_china > k_hexi > d_hexi","h_china","yes","mapped","exact","yes","vanilla","b_xiutu"
"b_gaoyou","b","h_china > k_huainan > d_huainan","h_china","yes","mapped","contextual","yes","mod","b_gaoyou_china"
"c_yuezhou_1","c","h_china > k_shannan > d_eyue","h_china","yes","mapped","exact","yes","vanilla","c_yuezhou_1"
"b_chau_phong","b","h_china > k_viet > d_lam_tay","h_china","yes","mapped","exact","yes","vanilla","b_chau_phong"
"k_dali","k","h_china > k_dali","h_china","yes","mapped","contextual","yes","mod","k_dali"
"b_qingchi","b","h_china > k_hebei > d_cangjing","h_china","yes","mapped","exact","yes","vanilla","b_qingchi"
"b_yandao","b","h_china > k_xichuan > d_qiongnan","h_china","yes","mapped","exact","yes","vanilla","b_yandao"
"b_luojiao","b","h_china > k_guannei > d_fufang","h_china","yes","mapped","exact","yes","vanilla","b_luojiao"
"b_hoang_giang","b","h_china > k_viet > d_lam_tay","h_china","yes","mapped","exact","yes","vanilla","b_hoang_giang"
"c_datong_2","c","h_china > k_daibei > d_yunshuo","h_china","yes","mapped","contextual","yes","mod","c_datong"
"d_weiwu","d","h_china > k_fujian > d_weiwu","h_china","yes","mapped","exact","yes","vanilla","d_weiwu"
"e_minister_of_war","e","h_china","h_china","yes","mapped","contextual","yes","mod","e_minister_of_war"
"b_yuanju","b","h_china > k_qingxu > d_yuncao","h_china","yes","mapped","exact","yes","vanilla","b_yuanju"
"b_moyu","b","h_china > k_dali > d_dali","h_china","yes","mapped","exact","yes","vanilla","b_moyu"
"b_fucheng","b","h_china > k_guannei > d_yongxing","h_china","yes","mapped","exact","yes","vanilla","b_fucheng"
"b_tongchuan_1","b","h_china > k_xingyuan > d_baqu","h_china","yes","mapped","exact","yes","vanilla","b_tongchuan_1"
"b_jiangling","b","h_china > k_shannan > d_jingnan","h_china","yes","mapped","exact","yes","vanilla","b_jiangling"
"b_jichang","b","h_china > k_hedong > d_hezhong","h_china","yes","mapped","contextual","yes","mod","b_jichang_china"
"b_guangchang","b","h_china > k_jiangxi > d_jiangxi","h_china","yes","mapped","exact","yes","vanilla","b_guangchang"
"b_shuangshui","b","h_china > k_lingnan > d_lingnan","h_china","yes","mapped","exact","yes","vanilla","b_shuangshui"
"b_qianyuan_1","b","h_china > k_guannei > d_jinshang","h_china","yes","mapped","exact","yes","vanilla","b_qianyuan_1"
"b_huangmei","b","h_china > k_shannan > d_eyue","h_china","yes","mapped","contextual","yes","mod","b_huangmei_china"
"b_hanyuan","b","h_china > k_xichuan > d_qiongnan","h_china","yes","mapped","exact","yes","vanilla","b_hanyuan"
"b_yushan","b","h_china > k_jiangxi > d_dingjiang","h_china","yes","mapped","exact","yes","vanilla","b_yushan"
"k_xingyuan","k","h_china > k_xingyuan","h_china","yes","mapped","exact","yes","vanilla","k_xingyuan"
"c_pengzhou","c","h_china > k_xichuan > d_xichuan","h_china","yes","mapped","contextual","yes","mod","c_pengzhou_china"
"b_beilu_2","b","h_china > k_xichuan > d_qiongnan","h_china","yes","mapped","contextual","yes","mod","b_beilu"
"b_yanci","b","h_china > k_hebei > d_cangjing","h_china","yes","mapped","exact","yes","vanilla","b_yanci"
"b_nanpu","b","h_china > k_kuizhou > d_kuizhong","h_china","yes","mapped","exact","yes","vanilla","b_nanpu"
"b_weicheng","b","h_china > k_dongchuan > d_dongchuan","h_china","yes","mapped","exact","yes","vanilla","b_weicheng"
"c_yingchuan","c","h_china > k_henan > d_chenxu","h_china","yes","mapped","exact","yes","vanilla","c_yingchuan"
"b_jinxi","b","h_china > k_jiangxi > d_jiangxi","h_china","yes","mapped","exact","yes","vanilla","b_jinxi"
"b_weiyuan","b","h_china > k_guannei > d_qincheng","h_china","yes","mapped","contextual","yes","mod","b_weiyuan"
"c_xunzhou","c","h_china > k_lingnan > d_huixun","h_china","yes","mapped","contextual","yes","mod","c_xunzhou_china"
"e_minister_of_rites","e","h_china","h_china","yes","mapped","contextual","yes","mod","e_minister_of_rites"
"b_leiyang","b","h_china > k_hunan > d_hunan","h_china","yes","mapped","contextual","yes","mod","b_leiyang_china"
"b_tanyang","b","h_china > k_kuizhou > d_wuxi","h_china","yes","mapped","exact","yes","vanilla","b_tanyang"
"c_baishan","c","h_china > k_hexi > d_hexi","h_china","yes","mapped","exact","yes","vanilla","c_baishan"
"b_yanmen","b","h_china > k_hedong > d_yanmen","h_china","yes","mapped","contextual","yes","mod","b_yanmen_china"
"b_liding","b","h_china > k_lingxi > d_guiguan","h_china","yes","mapped","exact","yes","vanilla","b_liding"
"b_hengshan_1","b","h_china > k_lingxi > d_yongguan","h_china","yes","mapped","contextual","yes","mod","b_hengshan_china"
"b_cenxi","b","h_china > k_lingxi > d_rongguan","h_china","yes","mapped","exact","yes","vanilla","b_cenxi"
"b_que","b","h_china > k_dali > d_tuodong","h_china","yes","mapped","exact","yes","vanilla","b_que"
"b_dongguang","b","h_china > k_hebei > d_cangjing","h_china","yes","mapped","exact","yes","vanilla","b_dongguang"
"c_raozhou","c","h_china > k_jiangxi > d_dingjiang","h_china","yes","mapped","exact","yes","vanilla","c_raozhou"
"b_luoyang","b","h_china > k_henan > d_dongji","h_china","yes","mapped","contextual","yes","mod","b_luoyang_china"
"b_changfeng","b","h_china > k_kuizhou > d_wuxi","h_china","yes","mapped","exact","yes","vanilla","b_changfeng"
"c_longde","c","h_china > k_hedong > d_zelu","h_china","yes","mapped","exact","yes","vanilla","c_longde"
"c_kuozhou","c","h_china > k_hexi > d_longyou","h_china","yes","mapped","contextual","yes","mod","c_kuozhou"
"b_qujiang_1","b","h_china > k_lingnan > d_huixun","h_china","yes","mapped","contextual","yes","mod","b_qujiang"
"d_dongchuan","d","h_china > k_dongchuan > d_dongchuan","h_china","yes","mapped","contextual","yes","mod","d_dongchuan"
"b_xuchuan","b","h_china > k_dongchuan > d_wuxin","h_china","yes","mapped","exact","yes","vanilla","b_xuchuan"
"b_lianshan","b","h_china > k_hunan > d_hunan","h_china","yes","mapped","contextual","yes","mod","b_lianshan_china"
"b_kunshang","b","h_china > k_jiangdong > d_jiangdong","h_china","yes","mapped","exact","yes","vanilla","b_kunshang"
"b_baoan_1","b","h_china > k_lingnan > d_huixun","h_china","yes","mapped","exact","yes","vanilla","b_baoan_1"
"b_ruijin","b","h_china > k_jiangxi > d_zhaoxin","h_china","yes","mapped","exact","yes","vanilla","b_ruijin"
"b_jingshan","b","h_china > k_shannan > d_xiangdeng","h_china","yes","mapped","exact","yes","vanilla","b_jingshan"
"b_yingshang","b","h_china > k_henan > d_biansong","h_china","yes","mapped","contextual","yes","mod","b_yingshang_china"
"b_pingyang","b","h_china > k_hunan > d_hunan","h_china","yes","mapped","exact","yes","vanilla","b_pingyang"
"d_luoshi","d","h_china > k_qianzhong > d_luoshi","h_china","yes","mapped","contextual","yes","mod","d_luoshi"
"b_tonggu","b","h_china > k_guannei > d_qincheng","h_china","yes","mapped","contextual","yes","mod","b_tonggu_china"
"d_xuanshe","d","h_china > k_jiangdong > d_xuanshe","h_china","yes","mapped","contextual","yes","mod","d_xuanshe_china"
"b_boluo","b","h_china > k_lingnan > d_huixun","h_china","yes","mapped","exact","yes","vanilla","b_boluo"
"b_kaocheng","b","h_china > k_qingxu > d_yuncao","h_china","yes","mapped","exact","yes","vanilla","b_kaocheng"
"d_lam_tay","d","h_china > k_viet > d_lam_tay","h_china","yes","mapped","contextual","yes","mod","d_lam_tay"
"e_minister_censor","e","h_china","h_china","yes","mapped","contextual","yes","mod","e_minister_censor"
"b_xingtang","b","h_china > k_youji > d_youzhou","h_china","yes","mapped","exact","yes","vanilla","b_xingtang"
"c_lizhou_2","c","h_china > k_xingyuan > d_lilang","h_china","yes","mapped","exact","yes","vanilla","c_lizhou_2"
"b_yonggui","b","h_china > k_hexi > d_guasha","h_china","yes","mapped","exact","yes","vanilla","b_yonggui"
"c_nongdong","c","h_china > k_dali > d_dali","h_china","yes","mapped","exact","yes","vanilla","c_nongdong"
"b_yangqu","b","h_china > k_hedong > d_hedong","h_china","yes","mapped","contextual","yes","mod","b_yangqu_china"
"b_lanxi","b","h_china > k_dali > d_jianchuan","h_china","yes","mapped","contextual","yes","mod","b_lanxi_china"
"c_weizhou","c","h_china > k_hebei > d_weibo","h_china","yes","mapped","contextual","yes","mod","c_weizhou_china"
"c_weiyuan","c","h_china > k_dali > d_yinsheng","h_china","yes","mapped","exact","yes","vanilla","c_weiyuan"
"b_pingliang","b","h_china > k_guannei > d_jingyuan","h_china","yes","mapped","contextual","yes","mod","b_pingliang_china"
"c_yongzhou_1","c","h_china > k_lingxi > d_yongguan","h_china","yes","mapped","exact","yes","vanilla","c_yongzhou_1"
"b_sanshui","b","h_china > k_guannei > d_binning","h_china","yes","mapped","exact","yes","vanilla","b_sanshui"
"b_xiping","b","h_china > k_henan > d_chenxu","h_china","yes","mapped","exact","yes","vanilla","b_xiping"
"b_hejian","b","h_china > k_youji > d_yingmo","h_china","yes","mapped","exact","yes","vanilla","b_hejian"
"d_gansu","d","h_china > k_hexi > d_gansu","h_china","yes","mapped","exact","yes","vanilla","d_gansu"
"c_duanzhou","c","h_china > k_lingnan > d_lingnan","h_china","yes","mapped","contextual","yes","mod","c_duanzhou_china"
"b_shizong","b","h_china > k_dali > d_tuodong","h_china","yes","mapped","exact","yes","vanilla","b_shizong"
"d_weibo","d","h_china > k_hebei > d_weibo","h_china","yes","mapped","contextual","yes","mod","d_weibo_china"
"b_wucheng","b","h_china > k_hebei > d_weibo","h_china","yes","mapped","exact","yes","vanilla","b_wucheng"
"b_longquan_1","b","h_china > k_liangzhe > d_zhedong","h_china","yes","mapped","exact","yes","vanilla","b_longquan_1"
"c_huanzhou","c","h_china > k_guannei > d_binning","h_china","yes","mapped","contextual","yes","mod","c_huanzhou_china"
"b_eshan","b","h_china > k_kuizhou > d_wuxi","h_china","yes","mapped","exact","yes","vanilla","b_eshan"
"b_laiwu","b","h_china > k_qingxu > d_yanhai","h_china","yes","mapped","contextual","yes","mod","b_laiwu_china"
"c_lanzhou_1","c","h_china > k_hexi > d_longyou","h_china","yes","mapped","exact","yes","vanilla","c_lanzhou_1"
"d_huaixi","d","h_china > k_huainan > d_huaixi","h_china","yes","mapped","contextual","yes","mod","d_huaixi_china"
"d_binning","d","h_china > k_guannei > d_binning","h_china","yes","mapped","contextual","yes","mod","d_binning_china"
"b_lantian","b","h_china > k_guannei > d_yongxing","h_china","yes","mapped","contextual","yes","mod","b_lantian_china"
"b_wenjiang","b","h_china > k_xichuan > d_xichuan","h_china","yes","mapped","exact","yes","vanilla","b_wenjiang"
"b_juye","b","h_china > k_qingxu > d_yuncao","h_china","yes","mapped","exact","yes","vanilla","b_juye"
"b_linzi","b","h_china > k_qingxu > d_ziqing","h_china","yes","mapped","contextual","yes","mod","b_linzi_china"
"b_longyang","b","h_china > k_shannan > d_jingnan","h_china","yes","mapped","contextual","yes","mod","b_longyang_china"
"b_fujin","b","h_china > k_guannei > d_qincheng","h_china","yes","mapped","exact","yes","vanilla","b_fujin"
"b_lipu","b","h_china > k_lingxi > d_guiguan","h_china","yes","mapped","exact","yes","vanilla","b_lipu"
"k_youji","k","h_china > k_youji","h_china","yes","mapped","exact","yes","vanilla","k_youji"
"b_youchuan","b","h_china > k_guannei > d_qincheng","h_china","yes","mapped","contextual","yes","mod","b_youchuan_china"
"b_langning","b","h_china > k_lingxi > d_yongguan","h_china","yes","mapped","contextual","yes","mod","b_langning_china"
"b_she","b","h_china > k_hedong > d_zelu","h_china","yes","mapped","exact","yes","vanilla","b_she"
"b_fengcheng","b","h_china > k_jiangxi > d_jiangxi","h_china","yes","mapped","exact","yes","vanilla","b_fengcheng"
"b_lingbao","b","h_china > k_henan > d_shanguo","h_china","yes","mapped","exact","yes","vanilla","b_lingbao"
"c_huayin","c","h_china > k_guannei > d_yongxing","h_china","yes","mapped","exact","yes","vanilla","c_huayin"
"b_qinjiang","b","h_china > k_lingxi > d_yongguan","h_china","yes","mapped","exact","yes","vanilla","b_qinjiang"
"b_bianxi","b","h_china > k_qianzhong > d_zangke","h_china","yes","mapped","exact","yes","vanilla","b_bianxi"
"b_gourong","b","h_china > k_jiangdong > d_jiangdong","h_china","yes","mapped","contextual","yes","mod","b_gourong_china"
"b_baosai","b","h_china > k_xichuan > d_qiongnan","h_china","yes","mapped","exact","yes","vanilla","b_baosai"
"b_wuning_1","b","h_china > k_kuizhou > d_kuizhong","h_china","yes","mapped","exact","yes","vanilla","b_wuning_1"
"b_chenxi","b","h_china > k_kuizhou > d_wuxi","h_china","yes","mapped","contextual","yes","mod","b_chenxi_china"
"b_dongting","b","h_china > k_hexi > d_gansu","h_china","yes","mapped","exact","yes","vanilla","b_dongting"
"d_jianning","d","h_china > k_fujian > d_jianning","h_china","yes","mapped","contextual","yes","mod","d_jianning"
"b_muze","b","h_china > k_dali > d_tonghai","h_china","yes","mapped","exact","yes","vanilla","b_muze"
"b_xiuning","b","h_china > k_jiangdong > d_xuanshe","h_china","yes","mapped","exact","yes","vanilla","b_xiuning"
"b_poyang","b","h_china > k_jiangxi > d_dingjiang","h_china","yes","mapped","exact","yes","vanilla","b_poyang"
"c_jinzhou_1","c","h_china > k_guannei > d_jinshang","h_china","yes","mapped","exact","yes","vanilla","c_jinzhou_1"
"c_fuzhou_5","c","h_china > k_guannei > d_fufang","h_china","yes","mapped","contextual","yes","mod","c_fuzhou_qin_china"
"b_yongding","b","h_china > k_lingxi > d_yongguan","h_china","yes","mapped","exact","yes","vanilla","b_yongding"
"b_tongjiang","b","h_china > k_xingyuan > d_xingyuan","h_china","yes","mapped","exact","yes","vanilla","b_tongjiang"
"b_dongjian","b","h_china > k_qianzhong > d_xiyuan","h_china","yes","mapped","exact","yes","vanilla","b_dongjian"
"b_menggu","b","h_china > k_dali > d_yinsheng","h_china","yes","mapped","exact","yes","vanilla","b_menggu"
"b_guzang","b","h_china > k_hexi > d_hexi","h_china","yes","mapped","exact","yes","vanilla","b_guzang"
"b_jiankang","b","h_china > k_hexi > d_gansu","h_china","yes","mapped","exact","yes","vanilla","b_jiankang"
"b_huating","b","h_china > k_liangzhe > d_zhexi","h_china","yes","mapped","contextual","yes","mod","b_huating_china"
"d_lingnan","d","h_china > k_lingnan > d_lingnan","h_china","yes","mapped","contextual","yes","mod","d_lingnan_china"
"b_chongan","b","h_china > k_fujian > d_jianning","h_china","yes","mapped","exact","yes","vanilla","b_chongan"
"c_songzhou","c","h_china > k_henan > d_biansong","h_china","yes","mapped","contextual","yes","mod","c_songzhou_song_china"
"b_yongxing_2","b","h_china > k_shannan > d_eyue","h_china","yes","mapped","exact","yes","vanilla","b_yongxing_2"
"c_chizhou","c","h_china > k_jiangdong > d_xuanshe","h_china","yes","mapped","contextual","yes","mod","c_chizhou_china"
"b_lishui_1","b","h_china > k_liangzhe > d_zhedong","h_china","yes","mapped","contextual","yes","mod","b_lishui"
"b_jiyin","b","h_china > k_qingxu > d_yuncao","h_china","yes","mapped","exact","yes","vanilla","b_jiyin"
"b_kien_xuong","b","h_china > k_viet > d_thang_long","h_china","yes","mapped","exact","yes","vanilla","b_kien_xuong"
"b_miangu","b","h_china > k_xingyuan > d_lilang","h_china","yes","mapped","exact","yes","vanilla","b_miangu"
"b_xiazhou_dejing_east","b","h_china > k_daibei > d_xinan","h_china","yes","mapped","exact","yes","vanilla","b_xiazhou_dejing_east"
"b_yibin","b","h_china > k_dongchuan > d_wuxin","h_china","yes","mapped","contextual","yes","mod","b_yibin"
"b_luchuan","b","h_china > k_dongchuan > d_wuxin","h_china","yes","mapped","exact","yes","vanilla","b_luchuan"
"c_chengzhou","c","h_china > k_guannei > d_qincheng","h_china","yes","mapped","contextual","yes","mod","c_chengzhou_china"
"b_zitong","b","h_china > k_dongchuan > d_dongchuan","h_china","yes","mapped","contextual","yes","mod","b_zitong_china"
"d_luodian","d","h_china > k_qianzhong > d_luodian","h_china","yes","mapped","contextual","yes","mod","d_luodian"
"d_lilang","d","h_china > k_xingyuan > d_lilang","h_china","yes","mapped","exact","yes","vanilla","d_lilang"
"c_shanzhou_2","c","h_china > k_henan > d_shanguo","h_china","yes","mapped","contextual","yes","mod","c_shanzhou"
"c_thang_long","c","h_china > k_viet > d_thang_long","h_china","yes","mapped","exact","yes","vanilla","c_thang_long"
"b_nanhua","b","h_china > k_qingxu > d_yuncao","h_china","yes","mapped","exact","yes","vanilla","b_nanhua"
"b_fangshan","b","h_china > k_hedong > d_hedong","h_china","yes","mapped","exact","yes","vanilla","b_fangshan"
"b_mayi","b","h_china > k_daibei > d_yunshuo","h_china","yes","mapped","exact","yes","vanilla","b_mayi"
"b_suining","b","h_china > k_hunan > d_lingling","h_china","yes","mapped","contextual","yes","mod","b_suining_china"
"b_shijing","b","h_china > k_dongchuan > d_wuxin","h_china","yes","mapped","exact","yes","vanilla","b_shijing"
