"source_title_id","source_tier","cluster_key","source_root_title","source_kingdom","source_duchy","source_county","source_file","source_title_path","source_province_count"
"b_tongwang","b","h_china > k_xichuan > d_qiongnan","h_china","k_xichuan","d_qiongnan","c_hanyuan","02_china.txt","h_china > e_liangyi > k_xichuan > d_qiongnan > c_hanyuan > b_tongwang","1"
"c_luozhou","c","h_china > k_lingnan > d_gaoliang","h_china","k_lingnan","d_gaoliang","c_luozhou","02_china.txt","h_china > e_lingnan > k_lingnan > d_gaoliang > c_luozhou","4"
"b_fuliang","b","h_china > k_jiangxi > d_dingjiang","h_china","k_jiangxi","d_dingjiang","c_raozhou","02_china.txt","h_china > e_jingyang > k_jiangxi > d_dingjiang > c_raozhou > b_fuliang","1"
"b_leize","b","h_china > k_qingxu > d_yuncao","h_china","k_qingxu","d_yuncao","c_puzhou_2","02_china.txt","h_china > e_zhongyuan > k_qingxu > d_yuncao > c_puzhou_2 > b_leize","1"
"b_duhong","b","h_china > k_kuizhou > d_qianzhong","h_china","k_kuizhou","d_qianzhong","c_qianzhou_1","02_china.txt","h_china > e_liangyi > k_kuizhou > d_qianzhong > c_qianzhou_1 > b_duhong","1"
"b_shanggao","b","h_china > k_jiangxi > d_jiangxi","h_china","k_jiangxi","d_jiangxi","c_yunzhou_2","02_china.txt","h_china > e_jingyang > k_jiangxi > d_jiangxi > c_yunzhou_2 > b_shanggao","1"
"b_shanglo","b","h_china > k_guannei > d_jinshang","h_china","k_guannei","d_jinshang","c_shangzhou","02_china.txt","h_china > e_yongliang > k_guannei > d_jinshang > c_shangzhou > b_shanglo","1"
"b_fuyu","b","h_china > k_xingyuan > d_lilang","h_china","k_xingyuan","d_lilang","c_pengzhou_2","02_china.txt","h_china > e_liangyi > k_xingyuan > d_lilang > c_pengzhou_2 > b_fuyu","1"
"b_ninghua","b","h_china > k_fujian > d_jianning","h_china","k_fujian","d_jianning","c_tingzhou","02_china.txt","h_china > e_jingyang > k_fujian > d_jianning > c_tingzhou > b_ninghua","1"
"b_binhua_1","b","h_china > k_qianzhong > d_zangke","h_china","k_qianzhong","d_zangke","c_juzhou","02_china.txt","h_china > e_liangyi > k_qianzhong > d_zangke > c_juzhou > b_binhua_1","1"
"b_mingshui","b","h_china > k_hexi > d_guasha","h_china","k_hexi","d_guasha","c_xincheng","02_china.txt","h_china > e_yongliang > k_hexi > d_guasha > c_xincheng > b_mingshui","0"
"b_hai_dong","b","h_china > k_viet > d_hai_dong","h_china","k_viet","d_hai_dong","c_hai_dong","02_china.txt","h_china > e_lingnan > k_viet > d_hai_dong > c_hai_dong > b_hai_dong","1"
"c_liangzhou","c","h_china > k_hexi > d_hexi","h_china","k_hexi","d_hexi","c_liangzhou","02_china.txt","h_china > e_yongliang > k_hexi > d_hexi > c_liangzhou","0"
"c_xingqing","c","h_china > k_guannei > d_xingfeng","h_china","k_guannei","d_xingfeng","c_xingqing","02_china.txt","h_china > e_yongliang > k_guannei > d_xingfeng > c_xingqing","2"
"b_daishui","b","h_china > k_kuizhou > d_qianzhong","h_china","k_kuizhou","d_qianzhong","c_bochuan","02_china.txt","h_china > e_liangyi > k_kuizhou > d_qianzhong > c_bochuan > b_daishui","1"
"b_hechi","b","h_china > k_guannei > d_xingfeng","h_china","k_guannei","d_xingfeng","c_fengzhou","02_china.txt","h_china > e_yongliang > k_guannei > d_xingfeng > c_fengzhou > b_hechi","1"
"b_cili","b","h_china > k_shannan > d_jingnan","h_china","k_shannan","d_jingnan","c_liyang","02_china.txt","h_china > e_jingyang > k_shannan > d_jingnan > c_liyang > b_cili","1"
"c_huzhou","c","h_china > k_liangzhe > d_zhexi","h_china","k_liangzhe","d_zhexi","c_huzhou","02_china.txt","h_china > e_jingyang > k_liangzhe > d_zhexi > c_huzhou","3"
"c_kangzhou","c","h_china > k_lingnan > d_lingnan","h_china","k_lingnan","d_lingnan","c_kangzhou","02_china.txt","h_china > e_lingnan > k_lingnan > d_lingnan > c_kangzhou","4"
"b_leshan","b","h_china > k_qianzhong > d_zangke","h_china","k_qianzhong","d_zangke","c_guzhou","02_china.txt","h_china > e_liangyi > k_qianzhong > d_zangke > c_guzhou > b_leshan","1"
"b_dongan_2","b","h_china > k_qianzhong > d_shimen","h_china","k_qianzhong","d_shimen","c_quzhou_1","02_china.txt","h_china > e_liangyi > k_qianzhong > d_shimen > c_quzhou_1 > b_dongan_2","1"
"b_qishui","b","h_china > k_shannan > d_eyue","h_china","k_shannan","d_eyue","c_qizhou_1","02_china.txt","h_china > e_jingyang > k_shannan > d_eyue > c_qizhou_1 > b_qishui","1"
"b_tangnian","b","h_china > k_shannan > d_eyue","h_china","k_shannan","d_eyue","c_ezhou","02_china.txt","h_china > e_jingyang > k_shannan > d_eyue > c_ezhou > b_tangnian","1"
"b_qushan","b","h_china > k_qingxu > d_yanhai","h_china","k_qingxu","d_yanhai","c_haizhou","02_china.txt","h_china > e_zhongyuan > k_qingxu > d_yanhai > c_haizhou > b_qushan","1"
"c_dizhou","c","h_china > k_hebei > d_cangjing","h_china","k_hebei","d_cangjing","c_dizhou","02_china.txt","h_china > e_zhongyuan > k_hebei > d_cangjing > c_dizhou","3"
"b_tongchang","b","h_china > k_xingyuan > d_lilang","h_china","k_xingyuan","d_lilang","c_wenzhou","02_china.txt","h_china > e_liangyi > k_xingyuan > d_lilang > c_wenzhou > b_tongchang","1"
"b_xiangyi","b","h_china > k_henan > d_biansong","h_china","k_henan","d_biansong","c_songzhou","02_china.txt","h_china > e_zhongyuan > k_henan > d_biansong > c_songzhou > b_xiangyi","1"
"k_jiangxi","k","h_china > k_jiangxi","h_china","k_jiangxi","","","02_china.txt","h_china > e_jingyang > k_jiangxi","52"
"d_yunshuo","d","h_china > k_daibei > d_yunshuo","h_china","k_daibei","d_yunshuo","","02_china.txt","h_china > e_zhongyuan > k_daibei > d_yunshuo","17"
"b_tanjin","b","h_china > k_lingxi > d_rongguan","h_china","k_lingxi","d_rongguan","c_tengzhou","02_china.txt","h_china > e_lingnan > k_lingxi > d_rongguan > c_tengzhou > b_tanjin","1"
"c_tangzhou","c","h_china > k_shannan > d_xiangdeng","h_china","k_shannan","d_xiangdeng","c_tangzhou","02_china.txt","h_china > e_jingyang > k_shannan > d_xiangdeng > c_tangzhou","4"
"b_lingchang","b","h_china > k_henan > d_zhenghua","h_china","k_henan","d_zhenghua","c_huazhou","02_china.txt","h_china > e_zhongyuan > k_henan > d_zhenghua > c_huazhou > b_lingchang","1"
"d_xingfeng","d","h_china > k_guannei > d_xingfeng","h_china","k_guannei","d_xingfeng","","02_china.txt","h_china > e_yongliang > k_guannei > d_xingfeng","4"
"b_anxi","b","h_china > k_youji > d_yideng","h_china","k_youji","d_yideng","c_dingzhou","02_china.txt","h_china > e_zhongyuan > k_youji > d_yideng > c_dingzhou > b_anxi","1"
"d_xiangdeng","d","h_china > k_shannan > d_xiangdeng","h_china","k_shannan","d_xiangdeng","","02_china.txt","h_china > e_jingyang > k_shannan > d_xiangdeng","28"
"b_huixi","b","h_china > k_kuizhou > d_wuxi","h_china","k_kuizhou","d_wuxi","c_lingxi","02_china.txt","h_china > e_liangyi > k_kuizhou > d_wuxi > c_lingxi > b_huixi","1"
"b_daxiang","b","h_china > k_kuizhou > d_wuxi","h_china","k_kuizhou","d_wuxi","c_lingxi","02_china.txt","h_china > e_liangyi > k_kuizhou > d_wuxi > c_lingxi > b_daxiang","1"
"b_yifang","b","h_china > k_hedong > d_hedong","h_china","k_hedong","d_hedong","c_lanzhou","02_china.txt","h_china > e_zhongyuan > k_hedong > d_hedong > c_lanzhou > b_yifang","1"
"c_chuzhou","c","h_china > k_liangzhe > d_zhedong","h_china","k_liangzhe","d_zhedong","c_chuzhou","02_china.txt","h_china > e_jingyang > k_liangzhe > d_zhedong > c_chuzhou","5"
"b_wuyang","b","h_china > k_henan > d_chenxu","h_china","k_henan","d_chenxu","c_yingchuan","02_china.txt","h_china > e_zhongyuan > k_henan > d_chenxu > c_yingchuan > b_wuyang","1"
"b_qianjiang","b","h_china > k_shannan > d_jingnan","h_china","k_shannan","d_jingnan","c_jiangling","02_china.txt","h_china > e_jingyang > k_shannan > d_jingnan > c_jiangling > b_qianjiang","1"
"b_nanping","b","h_china > k_qianzhong > d_zangke","h_china","k_qianzhong","d_zangke","c_nanping","02_china.txt","h_china > e_liangyi > k_qianzhong > d_zangke > c_nanping > b_nanping","1"
"b_anci","b","h_china > k_youji > d_youzhou","h_china","k_youji","d_youzhou","c_youzhou","02_china.txt","h_china > e_zhongyuan > k_youji > d_youzhou > c_youzhou > b_anci","1"
"c_lam_tay","c","h_china > k_viet > d_lam_tay","h_china","k_viet","d_lam_tay","c_lam_tay","02_china.txt","h_china > e_lingnan > k_viet > d_lam_tay > c_lam_tay","4"
"c_jianzhou_1","c","h_china > k_dongchuan > d_dongchuan","h_china","k_dongchuan","d_dongchuan","c_jianzhou_1","02_china.txt","h_china > e_liangyi > k_dongchuan > d_dongchuan > c_jianzhou_1","3"
"b_yongkang","b","h_china > k_liangzhe > d_zhedong","h_china","k_liangzhe","d_zhedong","c_wuzhou","02_china.txt","h_china > e_jingyang > k_liangzhe > d_zhedong > c_wuzhou > b_yongkang","1"
"b_ganen","b","h_china > k_lingnan > d_qiongguan","h_china","k_lingnan","d_qiongguan","c_danzhou_1","02_china.txt","h_china > e_lingnan > k_lingnan > d_qiongguan > c_danzhou_1 > b_ganen","1"
"b_puyang_1","b","h_china > k_liangzhe > d_zhedong","h_china","k_liangzhe","d_zhedong","c_wuzhou","02_china.txt","h_china > e_jingyang > k_liangzhe > d_zhedong > c_wuzhou > b_puyang_1","1"
"b_zhenfu","b","h_china > k_xingyuan > d_xingyuan","h_china","k_xingyuan","d_xingyuan","c_yangzhou_1","02_china.txt","h_china > e_liangyi > k_xingyuan > d_xingyuan > c_yangzhou_1 > b_zhenfu","1"
"b_xiangshan_1","b","h_china > k_lingnan > d_lingnan","h_china","k_lingnan","d_lingnan","c_guangzhou_1","02_china.txt","h_china > e_lingnan > k_lingnan > d_lingnan > c_guangzhou_1 > b_xiangshan_1","1"
"b_jinshan","b","h_china > k_hexi > d_gansu","h_china","k_hexi","d_gansu","c_yumen","02_china.txt","h_china > e_yongliang > k_hexi > d_gansu > c_yumen > b_jinshan","0"
"b_weiyuan_1","b","h_china > k_dali > d_yinsheng","h_china","k_dali","d_yinsheng","c_weiyuan","02_china.txt","h_china > e_liangyi > k_dali > d_yinsheng > c_weiyuan > b_weiyuan_1","1"
"b_xincai","b","h_china > k_henan > d_chenxu","h_china","k_henan","d_chenxu","c_caizhou","02_china.txt","h_china > e_zhongyuan > k_henan > d_chenxu > c_caizhou > b_xincai","1"
"b_qilin","b","h_china > k_hexi > d_qilian","h_china","k_hexi","d_qilian","c_qilin","02_china.txt","h_china > e_yongliang > k_hexi > d_qilian > c_qilin > b_qilin","0"
"c_jiangning","c","h_china > k_jiangdong > d_jiangdong","h_china","k_jiangdong","d_jiangdong","c_jiangning","02_china.txt","h_china > e_jingyang > k_jiangdong > d_jiangdong > c_jiangning","4"
"b_jiachuan","b","h_china > k_xingyuan > d_xingyuan","h_china","k_xingyuan","d_xingyuan","c_jizhou_2","02_china.txt","h_china > e_liangyi > k_xingyuan > d_xingyuan > c_jizhou_2 > b_jiachuan","1"
"b_jinsu","b","h_china > k_daibei > d_xinan","h_china","k_daibei","d_xinan","c_shengzhou","02_china.txt","h_china > e_zhongyuan > k_daibei > d_xinan > c_shengzhou > b_jinsu","1"
"b_tongshan","b","h_china > k_dongchuan > d_dongchuan","h_china","k_dongchuan","d_dongchuan","c_tongchuan","02_china.txt","h_china > e_liangyi > k_dongchuan > d_dongchuan > c_tongchuan > b_tongshan","1"
"b_shaowu","b","h_china > k_fujian > d_jianning","h_china","k_fujian","d_jianning","c_shaowu","02_china.txt","h_china > e_jingyang > k_fujian > d_jianning > c_shaowu > b_shaowu","1"
"b_guanshan","b","h_china > k_daibei > d_sanggan","h_china","k_daibei","d_sanggan","c_jiushijiuquan","02_china.txt","h_china > e_zhongyuan > k_daibei > d_sanggan > c_jiushijiuquan > b_guanshan","1"
"b_baishan","b","h_china > k_hexi > d_hexi","h_china","k_hexi","d_hexi","c_baishan","02_china.txt","h_china > e_yongliang > k_hexi > d_hexi > c_baishan > b_baishan","1"
"b_wule","b","h_china > k_lingxi > d_yongguan","h_china","k_lingxi","d_yongguan","c_rangzhou","02_china.txt","h_china > e_lingnan > k_lingxi > d_yongguan > c_rangzhou > b_wule","1"
"b_vi_long","b","h_china > k_viet > d_hai_dong","h_china","k_viet","d_hai_dong","c_binh_nguyen","02_china.txt","h_china > e_lingnan > k_viet > d_hai_dong > c_binh_nguyen > b_vi_long","1"
"b_hengshan_2","b","h_china > k_daibei > d_yunshuo","h_china","k_daibei","d_yunshuo","c_yingzhou_5","02_china.txt","h_china > e_zhongyuan > k_daibei > d_yunshuo > c_yingzhou_5 > b_hengshan_2","1"
"c_zhangzhou","c","h_china > k_fujian > d_pinghai","h_china","k_fujian","d_pinghai","c_zhangzhou","02_china.txt","h_china > e_jingyang > k_fujian > d_pinghai > c_zhangzhou","4"
"c_beizhou","c","h_china > k_hebei > d_weibo","h_china","k_hebei","d_weibo","c_beizhou","02_china.txt","h_china > e_zhongyuan > k_hebei > d_weibo > c_beizhou","3"
"c_jianyang","c","h_china > k_xichuan > d_xichuan","h_china","k_xichuan","d_xichuan","c_jianyang","02_china.txt","h_china > e_liangyi > k_xichuan > d_xichuan > c_jianyang","2"
"b_yishui","b","h_china > k_qingxu > d_yanhai","h_china","k_qingxu","d_yanhai","c_langya","02_china.txt","h_china > e_zhongyuan > k_qingxu > d_yanhai > c_langya > b_yishui","1"
"b_xincheng","b","h_china > k_hexi > d_guasha","h_china","k_hexi","d_guasha","c_xincheng","02_china.txt","h_china > e_yongliang > k_hexi > d_guasha > c_xincheng > b_xincheng","0"
"c_fuzhou_2","c","h_china > k_jiangxi > d_jiangxi","h_china","k_jiangxi","d_jiangxi","c_fuzhou_2","02_china.txt","h_china > e_jingyang > k_jiangxi > d_jiangxi > c_fuzhou_2","5"
"b_zhiyang","b","h_china > k_hexi > d_hexi","h_china","k_hexi","d_hexi","c_zhanyin","02_china.txt","h_china > e_yongliang > k_hexi > d_hexi > c_zhanyin > b_zhiyang","1"
"b_baoning","b","h_china > k_lingnan > d_gaoliang","h_china","k_lingnan","d_gaoliang","c_gaozhou","02_china.txt","h_china > e_lingnan > k_lingnan > d_gaoliang > c_gaozhou > b_baoning","1"
"b_longxi_1","b","h_china > k_fujian > d_pinghai","h_china","k_fujian","d_pinghai","c_zhangzhou","02_china.txt","h_china > e_jingyang > k_fujian > d_pinghai > c_zhangzhou > b_longxi_1","1"
"c_jingzhou","c","h_china > k_guannei > d_jingyuan","h_china","k_guannei","d_jingyuan","c_jingzhou","02_china.txt","h_china > e_yongliang > k_guannei > d_jingyuan > c_jingzhou","3"
"b_yongning","b","h_china > k_daibei > d_yunshuo","h_china","k_daibei","d_yunshuo","c_hongzhou_2","02_china.txt","h_china > e_zhongyuan > k_daibei > d_yunshuo > c_hongzhou_2 > b_yongning","1"
"b_ju","b","h_china > k_qingxu > d_yanhai","h_china","k_qingxu","d_yanhai","c_mizhou","02_china.txt","h_china > e_zhongyuan > k_qingxu > d_yanhai > c_mizhou > b_ju","1"
"c_qiongbu","c","h_china > k_xichuan > d_qiongnan","h_china","k_xichuan","d_qiongnan","c_qiongbu","02_china.txt","h_china > e_liangyi > k_xichuan > d_qiongnan > c_qiongbu","3"
"b_yongxin","b","h_china > k_jiangxi > d_jiangxi","h_china","k_jiangxi","d_jiangxi","c_jizhou_3","02_china.txt","h_china > e_jingyang > k_jiangxi > d_jiangxi > c_jizhou_3 > b_yongxin","1"
"b_longpimg","b","h_china > k_lingxi > d_jingjiang","h_china","k_lingxi","d_jingjiang","c_zhaozhou_1","02_china.txt","h_china > e_lingnan > k_lingxi > d_jingjiang > c_zhaozhou_1 > b_longpimg","1"
"b_sha","b","h_china > k_fujian > d_jianning","h_china","k_fujian","d_jianning","c_nanjian","02_china.txt","h_china > e_jingyang > k_fujian > d_jianning > c_nanjian > b_sha","1"
"c_mingzhou","c","h_china > k_hebei > d_xingming","h_china","k_hebei","d_xingming","c_mingzhou","02_china.txt","h_china > e_zhongyuan > k_hebei > d_xingming > c_mingzhou","3"
"c_fanhe","c","h_china > k_hexi > d_hexi","h_china","k_hexi","d_hexi","c_fanhe","02_china.txt","h_china > e_yongliang > k_hexi > d_hexi > c_fanhe","0"
"d_wuxin","d","h_china > k_dongchuan > d_wuxin","h_china","k_dongchuan","d_wuxin","","02_china.txt","h_china > e_liangyi > k_dongchuan > d_wuxin","15"
"b_xuancheng","b","h_china > k_jiangdong > d_xuanshe","h_china","k_jiangdong","d_xuanshe","c_xuanzhou","02_china.txt","h_china > e_jingyang > k_jiangdong > d_xuanshe > c_xuanzhou > b_xuancheng","1"
"c_xuanzhou","c","h_china > k_jiangdong > d_xuanshe","h_china","k_jiangdong","d_xuanshe","c_xuanzhou","02_china.txt","h_china > e_jingyang > k_jiangdong > d_xuanshe > c_xuanzhou","5"
"b_rangjiang","b","h_china > k_lingxi > d_yongguan","h_china","k_lingxi","d_yongguan","c_rangzhou","02_china.txt","h_china > e_lingnan > k_lingxi > d_yongguan > c_rangzhou > b_rangjiang","1"
"c_shengzhou","c","h_china > k_daibei > d_xinan","h_china","k_daibei","d_xinan","c_shengzhou","02_china.txt","h_china > e_zhongyuan > k_daibei > d_xinan > c_shengzhou","4"
"b_fuyang_1","b","h_china > k_liangzhe > d_zhexi","h_china","k_liangzhe","d_zhexi","c_hangzhou","02_china.txt","h_china > e_jingyang > k_liangzhe > d_zhexi > c_hangzhou > b_fuyang_1","1"
"b_xucheng","b","h_china > k_qingxu > d_xusi","h_china","k_qingxu","d_xusi","c_sizhou_2","02_china.txt","h_china > e_zhongyuan > k_qingxu > d_xusi > c_sizhou_2 > b_xucheng","1"
"b_anfu_2","b","h_china > k_jiangxi > d_jiangxi","h_china","k_jiangxi","d_jiangxi","c_jizhou_3","02_china.txt","h_china > e_jingyang > k_jiangxi > d_jiangxi > c_jizhou_3 > b_anfu_2","1"
"b_lingchuan","b","h_china > k_lingxi > d_guiguan","h_china","k_lingxi","d_guiguan","c_guizhou_1","02_china.txt","h_china > e_lingnan > k_lingxi > d_guiguan > c_guizhou_1 > b_lingchuan","1"
"b_shidai","b","h_china > k_jiangdong > d_xuanshe","h_china","k_jiangdong","d_xuanshe","c_chizhou","02_china.txt","h_china > e_jingyang > k_jiangdong > d_xuanshe > c_chizhou > b_shidai","1"
"c_yazhou_1","c","h_china > k_lingnan > d_qiongguan","h_china","k_lingnan","d_qiongguan","c_yazhou_1","02_china.txt","h_china > e_lingnan > k_lingnan > d_qiongguan > c_yazhou_1","3"
"b_shan_1","b","h_china > k_liangzhe > d_zhedong","h_china","k_liangzhe","d_zhedong","c_yuezhou","02_china.txt","h_china > e_jingyang > k_liangzhe > d_zhedong > c_yuezhou > b_shan_1","1"
"c_quzhou","c","h_china > k_xingyuan > d_baqu","h_china","k_xingyuan","d_baqu","c_quzhou","02_china.txt","h_china > e_liangyi > k_xingyuan > d_baqu > c_quzhou","3"
"b_mianyang","b","h_china > k_shannan > d_jingnan","h_china","k_shannan","d_jingnan","c_fuzhou_3","02_china.txt","h_china > e_jingyang > k_shannan > d_jingnan > c_fuzhou_3 > b_mianyang","1"
"b_licheng","b","h_china > k_qingxu > d_yuncao","h_china","k_qingxu","d_yuncao","c_qizhou","02_china.txt","h_china > e_zhongyuan > k_qingxu > d_yuncao > c_qizhou > b_licheng","1"
"b_zichuan","b","h_china > k_qingxu > d_ziqing","h_china","k_qingxu","d_ziqing","c_zichuan","02_china.txt","h_china > e_zhongyuan > k_qingxu > d_ziqing > c_zichuan > b_zichuan","1"
"b_siqiong","b","h_china > k_kuizhou > d_qianzhong","h_china","k_kuizhou","d_qianzhong","c_sizhou","02_china.txt","h_china > e_liangyi > k_kuizhou > d_qianzhong > c_sizhou > b_siqiong","1"
"c_yunyang","c","h_china > k_jiangxi > d_dingjiang","h_china","k_jiangxi","d_dingjiang","c_yunyang","02_china.txt","h_china > e_jingyang > k_jiangxi > d_dingjiang > c_yunyang","3"
"b_wuyi","b","h_china > k_hebei > d_chengde","h_china","k_hebei","d_chengde","c_jizhou","02_china.txt","h_china > e_zhongyuan > k_hebei > d_chengde > c_jizhou > b_wuyi","1"
"c_chunzhou","c","h_china > k_lingnan > d_lingnan","h_china","k_lingnan","d_lingnan","c_chunzhou","02_china.txt","h_china > e_lingnan > k_lingnan > d_lingnan > c_chunzhou","3"
"b_changsong","b","h_china > k_hexi > d_hexi","h_china","k_hexi","d_hexi","c_liangzhou","02_china.txt","h_china > e_yongliang > k_hexi > d_hexi > c_liangzhou > b_changsong","0"
"b_maoming","b","h_china > k_lingnan > d_gaoliang","h_china","k_lingnan","d_gaoliang","c_gaozhou","02_china.txt","h_china > e_lingnan > k_lingnan > d_gaoliang > c_gaozhou > b_maoming","1"
"b_guixi","b","h_china > k_jiangxi > d_dingjiang","h_china","k_jiangxi","d_dingjiang","c_xinhzou","02_china.txt","h_china > e_jingyang > k_jiangxi > d_dingjiang > c_xinhzou > b_guixi","1"
"b_huaidao","b","h_china > k_guannei > d_qincheng","h_china","k_guannei","d_qincheng","c_minzhou","02_china.txt","h_china > e_yongliang > k_guannei > d_qincheng > c_minzhou > b_huaidao","1"
"b_yanle","b","h_china > k_youji > d_youzhou","h_china","k_youji","d_youzhou","c_tanzhou_2","02_china.txt","h_china > e_zhongyuan > k_youji > d_youzhou > c_tanzhou_2 > b_yanle","1"
"b_limu","b","h_china > k_lingnan > d_qiongguan","h_china","k_lingnan","d_qiongguan","c_lidong","02_china.txt","h_china > e_lingnan > k_lingnan > d_qiongguan > c_lidong > b_limu","1"
"b_lulu","b","h_china > k_dali > d_tuodong","h_china","k_dali","d_tuodong","c_dongchuan","02_china.txt","h_china > e_liangyi > k_dali > d_tuodong > c_dongchuan > b_lulu","1"
"b_qingxi_2","b","h_china > k_qianzhong > d_luodian","h_china","k_qianzhong","d_luodian","c_yanzhou_3","02_china.txt","h_china > e_liangyi > k_qianzhong > d_luodian > c_yanzhou_3 > b_qingxi_2","1"
"b_weixi","b","h_china > k_kuizhou > d_wuxi","h_china","k_kuizhou","d_wuxi","c_yezhou","02_china.txt","h_china > e_liangyi > k_kuizhou > d_wuxi > c_yezhou > b_weixi","1"
